"Product code";Language;Category;Price;Weight;Quantity;Downloadable;"Product name";Description;Taxes;Features;"Short description";Status;"Price tiers";"Crossed out Price";"Company id";Combination;"Combination Code";"Combination Supplier Ref"
3875394800;fr;"Category 5";373.00;0.00;100000;f;"Appetizer - Mini Egg Roll, Shrimp";;"TVA 20%";;;A;[0:373];;3;;;
7461340916;fr;"Category 5";131.00;0.00;100000;t;"Longos - Lasagna Veg";;"TVA 20%";;;A;[0:131];;3;;;
6888732107;fr;"Category 3";58.00;0.00;100000;t;"Arizona - Green Tea";;"TVA 20%";;;A;[0:58];;3;;;
5558094291;fr;"Category 6";118.00;0.00;100000;f;"Pork Ham Prager";;"TVA 20%";;;A;[0:118];;3;;;
2705720939;fr;"Category 1";161.00;0.00;100000;t;"Rabbit - Legs";;"TVA 20%";;;A;[0:161];;3;;;
4246674097;fr;"Category 8";203.00;0.00;100000;t;"Crab - Dungeness, Whole";;"TVA 20%";;;A;[0:203];;3;;;
8272578795;fr;"Category 5";121.00;0.00;100000;t;"Lettuce - Romaine";;"TVA 20%";;;A;[0:121];;3;;;
2167542891;fr;"Category 9";146.00;0.00;100000;t;"Pastry - Mini French Pastries";;"TVA 20%";;;A;[0:146];;3;;;
2071564977;fr;"Category 7";394.00;0.00;100000;f;"Cheese - Cheddar, Mild";;"TVA 20%";;;A;[0:394];;3;;;
475275583;fr;"Category 9";333.00;0.00;100000;N;"Squid - U 5";;"TVA 20%";;;A;[0:333];;3;;;
1316698175;fr;"Category 2";316.00;0.00;100000;f;"Garbage Bags - Clear";;"TVA 20%";;;A;[0:316];;3;;;
9514548553;fr;"Category 5";269.00;0.00;100000;f;"Longos - Grilled Veg Sandwiches";;"TVA 20%";;;A;[0:269];;3;;;
4792998251;fr;"Category 0";274.00;0.00;100000;t;"Gatorade - Fruit Punch";;"TVA 20%";;;A;[0:274];;3;;;
2211335742;fr;"Category 2";327.00;0.00;100000;t;"Tortillas - Flour, 10";;"TVA 20%";;;A;[0:327];;3;;;
2560442746;fr;"Category 1";259.00;0.00;100000;f;"Bread - Roll, Whole Wheat";;"TVA 20%";;;A;[0:259];;3;;;
8254471094;fr;"Category 2";187.00;0.00;100000;t;"Pimento - Canned";;"TVA 20%";;;A;[0:187];;3;;;
1760762912;fr;"Category 0";174.00;0.00;100000;t;"Bar Bran Honey Nut";;"TVA 20%";;;A;[0:174];;3;;;
8198448538;fr;"Category 0";14.00;0.00;100000;t;"Lettuce - Iceberg";;"TVA 20%";;;A;[0:14];;3;;;
8143282120;fr;"Category 5";354.00;0.00;100000;f;"Bread - French Baquette";;"TVA 20%";;;A;[0:354];;3;;;
1864497827;fr;"Category 9";334.00;0.00;100000;t;"Wine - Tio Pepe Sherry Fino";;"TVA 20%";;;A;[0:334];;3;;;
6751560911;fr;"Category 4";229.00;0.00;100000;N;"Fish - Base, Bouillion";;"TVA 20%";;;A;[0:229];;3;;;
2589029862;fr;"Category 9";221.00;0.00;100000;t;Cornstarch;;"TVA 20%";;;A;[0:221];;3;;;
1155082901;fr;"Category 7";222.00;0.00;100000;f;"Wine - Jafflin Bourgongone";;"TVA 20%";;;A;[0:222];;3;;;
8282049725;fr;"Category 6";364.00;0.00;100000;f;"Wine - Chablis J Moreau Et Fils";;"TVA 20%";;;A;[0:364];;3;;;
8793619617;fr;"Category 9";183.00;0.00;100000;f;"Wine - Red Oakridge Merlot";;"TVA 20%";;;A;[0:183];;3;;;
1135460295;fr;"Category 0";368.00;0.00;100000;f;"Olives - Green, Pitted";;"TVA 20%";;;A;[0:368];;3;;;
5294670317;fr;"Category 6";334.00;0.00;100000;f;"Sugar - Crumb";;"TVA 20%";;;A;[0:334];;3;;;
274574955;fr;"Category 8";268.00;0.00;100000;f;"Veal - Striploin";;"TVA 20%";;;A;[0:268];;3;;;
7906885007;fr;"Category 7";12.00;0.00;100000;f;"Flour - Rye";;"TVA 20%";;;A;[0:12];;3;;;
7286871370;fr;"Category 8";184.00;0.00;100000;t;"Five Alive Citrus";;"TVA 20%";;;A;[0:184];;3;;;
4230380391;fr;"Category 4";110.00;0.00;100000;f;"Sambuca - Opal Nera";;"TVA 20%";;;A;[0:110];;3;;;
4022482360;fr;"Category 4";328.00;0.00;100000;t;"Asparagus - Mexican";;"TVA 20%";;;A;[0:328];;3;;;
7545874896;fr;"Category 8";288.00;0.00;100000;t;"Macaroons - Two Bite Choc";;"TVA 20%";;;A;[0:288];;3;;;
8237183255;fr;"Category 8";29.00;0.00;100000;f;"Evaporated Milk - Skim";;"TVA 20%";;;A;[0:29];;3;;;
1847949446;fr;"Category 1";313.00;0.00;100000;f;"Wine - Bourgogne 2002, La";;"TVA 20%";;;A;[0:313];;3;;;
160179095;fr;"Category 0";125.00;0.00;100000;t;"Bread Foccacia Whole";;"TVA 20%";;;A;[0:125];;3;;;
7916919743;fr;"Category 3";315.00;0.00;100000;f;"Arctic Char - Fillets";;"TVA 20%";;;A;[0:315];;3;;;
7577597894;fr;"Category 6";104.00;0.00;100000;t;"Sun - Dried Tomatoes";;"TVA 20%";;;A;[0:104];;3;;;
9201918048;fr;"Category 9";198.00;0.00;100000;t;"Sauce - Rosee";;"TVA 20%";;;A;[0:198];;3;;;
7852316254;fr;"Category 3";150.00;0.00;100000;f;"Chocolate Bar - Oh Henry";;"TVA 20%";;;A;[0:150];;3;;;
1237723788;fr;"Category 1";6.00;0.00;100000;f;"Cheese - Swiss";;"TVA 20%";;;A;[0:6];;3;;;
2478694681;fr;"Category 7";227.00;0.00;100000;f;"Bar Nature Valley";;"TVA 20%";;;A;[0:227];;3;;;
9849291658;fr;"Category 0";239.00;0.00;100000;t;"Juice - Ocean Spray Kiwi";;"TVA 20%";;;A;[0:239];;3;;;
5429727368;fr;"Category 9";380.00;0.00;100000;t;"Wine - Red, Gallo, Merlot";;"TVA 20%";;;A;[0:380];;3;;;
4769811021;fr;"Category 3";299.00;0.00;100000;f;"Eggs - Extra Large";;"TVA 20%";;;A;[0:299];;3;;;
8351621001;fr;"Category 0";354.00;0.00;100000;f;"Coke - Diet, 355 Ml";;"TVA 20%";;;A;[0:354];;3;;;
2735463841;fr;"Category 9";81.00;0.00;100000;t;"Miso Paste White";;"TVA 20%";;;A;[0:81];;3;;;
5342463769;fr;"Category 4";332.00;0.00;100000;f;"Beef - Striploin";;"TVA 20%";;;A;[0:332];;3;;;
8660675583;fr;"Category 3";121.00;0.00;100000;N;"Cheese - Woolwich Goat, Log";;"TVA 20%";;;A;[0:121];;3;;;
4607686145;fr;"Category 6";279.00;0.00;100000;f;"Laundry - Bag Cloth";;"TVA 20%";;;A;[0:279];;3;;;
2265587616;fr;"Category 7";297.00;0.00;100000;f;"Beef - Tenderlion, Center Cut";;"TVA 20%";;;A;[0:297];;3;;;
1075526710;fr;"Category 0";111.00;0.00;100000;t;"Oil - Sesame";;"TVA 20%";;;A;[0:111];;3;;;
596134758;fr;"Category 6";394.00;0.00;100000;t;"Liqueur Banana, Ramazzotti";;"TVA 20%";;;A;[0:394];;3;;;
9050274229;fr;"Category 0";94.00;0.00;100000;t;"Beans - Fine";;"TVA 20%";;;A;[0:94];;3;;;
2897675877;fr;"Category 0";270.00;0.00;100000;t;Avocado;;"TVA 20%";;;A;[0:270];;3;;;
4034446064;fr;"Category 4";75.00;0.00;100000;f;"Beer - Creemore";;"TVA 20%";;;A;[0:75];;3;;;
5137674917;fr;"Category 3";132.00;0.00;100000;f;"Bread Foccacia Whole";;"TVA 20%";;;A;[0:132];;3;;;
1175798997;fr;"Category 3";326.00;0.00;100000;N;"Instant Coffee";;"TVA 20%";;;A;[0:326];;3;;;
7625442563;fr;"Category 3";189.00;0.00;100000;t;"Pasta - Rotini, Colour, Dry";;"TVA 20%";;;A;[0:189];;3;;;
8689896379;fr;"Category 6";368.00;0.00;100000;t;"Sauce - Soya, Dark";;"TVA 20%";;;A;[0:368];;3;;;
4627275334;fr;"Category 2";312.00;0.00;100000;t;"Sour Puss Raspberry";;"TVA 20%";;;A;[0:312];;3;;;
2470827526;fr;"Category 9";108.00;0.00;100000;t;Sardines;;"TVA 20%";;;A;[0:108];;3;;;
6950734755;fr;"Category 7";321.00;0.00;100000;f;"Beef - Ox Tongue, Pickled";;"TVA 20%";;;A;[0:321];;3;;;
6777046987;fr;"Category 7";80.00;0.00;100000;t;"Cherries - Bing, Canned";;"TVA 20%";;;A;[0:80];;3;;;
5796102512;fr;"Category 1";80.00;0.00;100000;t;"Wine - Ice Wine";;"TVA 20%";;;A;[0:80];;3;;;
306579262;fr;"Category 4";168.00;0.00;100000;t;"Tart Shells - Savory, 4";;"TVA 20%";;;A;[0:168];;3;;;
754930968;fr;"Category 1";57.00;0.00;100000;t;Sardines;;"TVA 20%";;;A;[0:57];;3;;;
1513236108;fr;"Category 5";247.00;0.00;100000;f;"Beef - Flank Steak";;"TVA 20%";;;A;[0:247];;3;;;
6337929455;fr;"Category 0";289.00;0.00;100000;f;"Dc - Sakura Fu";;"TVA 20%";;;A;[0:289];;3;;;
9218244389;fr;"Category 5";156.00;0.00;100000;f;"Island Oasis - Cappucino Mix";;"TVA 20%";;;A;[0:156];;3;;;
6101404233;fr;"Category 5";319.00;0.00;100000;f;"Sausage - Andouille";;"TVA 20%";;;A;[0:319];;3;;;
7909617277;fr;"Category 2";201.00;0.00;100000;t;"Wine - Casillero Deldiablo";;"TVA 20%";;;A;[0:201];;3;;;
4216641610;fr;"Category 9";217.00;0.00;100000;f;"Beef - Roasted, Cooked";;"TVA 20%";;;A;[0:217];;3;;;
8117703222;fr;"Category 5";343.00;0.00;100000;t;"Lamb Shoulder Boneless Nz";;"TVA 20%";;;A;[0:343];;3;;;
1826069343;fr;"Category 0";344.00;0.00;100000;t;"Sprite, Diet - 355ml";;"TVA 20%";;;A;[0:344];;3;;;
9009764014;fr;"Category 0";158.00;0.00;100000;f;"Rice Wine - Aji Mirin";;"TVA 20%";;;A;[0:158];;3;;;
9602575889;fr;"Category 5";121.00;0.00;100000;t;"Tortillas - Flour, 10";;"TVA 20%";;;A;[0:121];;3;;;
4725384028;fr;"Category 3";13.00;0.00;100000;f;"Squid - U 5";;"TVA 20%";;;A;[0:13];;3;;;
1429931962;fr;"Category 4";8.00;0.00;100000;f;"Wine - Semi Dry Riesling Vineland";;"TVA 20%";;;A;[0:8];;3;;;
9866478298;fr;"Category 4";376.00;0.00;100000;t;"Pork - Bones";;"TVA 20%";;;A;[0:376];;3;;;
8293327980;fr;"Category 8";305.00;0.00;100000;f;"Sobe - Green Tea";;"TVA 20%";;;A;[0:305];;3;;;
4576334323;fr;"Category 7";170.00;0.00;100000;t;"Bay Leaf";;"TVA 20%";;;A;[0:170];;3;;;
2034264843;fr;"Category 3";1.00;0.00;100000;f;"Parsley Italian - Fresh";;"TVA 20%";;;A;[0:1];;3;;;
5372376999;fr;"Category 1";194.00;0.00;100000;f;"Pepper - Jalapeno";;"TVA 20%";;;A;[0:194];;3;;;
9457710309;fr;"Category 2";327.00;0.00;100000;f;"Water - Aquafina Vitamin";;"TVA 20%";;;A;[0:327];;3;;;
5371692917;fr;"Category 6";266.00;0.00;100000;f;"Compound - Raspberry";;"TVA 20%";;;A;[0:266];;3;;;
5875257731;fr;"Category 1";394.00;0.00;100000;t;"Grouper - Fresh";;"TVA 20%";;;A;[0:394];;3;;;
3849349622;fr;"Category 1";73.00;0.00;100000;f;"Pepper - Chillies, Crushed";;"TVA 20%";;;A;[0:73];;3;;;
652698249;fr;"Category 0";211.00;0.00;100000;f;"Dried Cherries";;"TVA 20%";;;A;[0:211];;3;;;
8628231795;fr;"Category 0";33.00;0.00;100000;t;"Cheese - Camembert";;"TVA 20%";;;A;[0:33];;3;;;
323135269;fr;"Category 1";380.00;0.00;100000;f;"Coffee - Decafenated";;"TVA 20%";;;A;[0:380];;3;;;
2640121881;fr;"Category 5";148.00;0.00;100000;t;"Wine - Peller Estates Late";;"TVA 20%";;;A;[0:148];;3;;;
7812925302;fr;"Category 5";338.00;0.00;100000;t;"Coconut - Shredded, Unsweet";;"TVA 20%";;;A;[0:338];;3;;;
1104907359;fr;"Category 7";253.00;0.00;100000;t;"Nut - Macadamia";;"TVA 20%";;;A;[0:253];;3;;;
9688668268;fr;"Category 0";248.00;0.00;100000;f;"Pop Shoppe Cream Soda";;"TVA 20%";;;A;[0:248];;3;;;
7406205006;fr;"Category 7";353.00;0.00;100000;t;"Wine - Barolo Fontanafredda";;"TVA 20%";;;A;[0:353];;3;;;
4426840679;fr;"Category 3";250.00;0.00;100000;f;"Butter - Salted, Micro";;"TVA 20%";;;A;[0:250];;3;;;
5676312876;fr;"Category 1";214.00;0.00;100000;f;"Beer - Sleeman Fine Porter";;"TVA 20%";;;A;[0:214];;3;;;
9128075541;fr;"Category 0";85.00;0.00;100000;f;"Cup - 4oz Translucent";;"TVA 20%";;;A;[0:85];;3;;;
601236219;fr;"Category 6";309.00;0.00;100000;f;"Oil - Truffle, Black";;"TVA 20%";;;A;[0:309];;3;;;
5705503884;fr;"Category 0";342.00;0.00;100000;t;"Vinegar - White";;"TVA 20%";;;A;[0:342];;3;;;
356453984;fr;"Category 5";1.00;0.00;100000;t;"Stock - Veal, White";;"TVA 20%";;;A;[0:1];;3;;;
7595795752;fr;"Category 4";266.00;0.00;100000;t;"Sobe - Cranberry Grapefruit";;"TVA 20%";;;A;[0:266];;3;;;
9601154217;fr;"Category 7";4.00;0.00;100000;t;"Cookie - Oreo 100x2";;"TVA 20%";;;A;[0:4];;3;;;
2015522601;fr;"Category 3";363.00;0.00;100000;f;"Bread - Multigrain, Loaf";;"TVA 20%";;;A;[0:363];;3;;;
6009685612;fr;"Category 0";130.00;0.00;100000;t;"Muffin Batt - Blueberry Passion";;"TVA 20%";;;A;[0:130];;3;;;
601950554;fr;"Category 0";30.00;0.00;100000;t;"Russian Prince";;"TVA 20%";;;A;[0:30];;3;;;
5203588818;fr;"Category 5";312.00;0.00;100000;t;"Quail - Whole, Bone - In";;"TVA 20%";;;A;[0:312];;3;;;
7359591153;fr;"Category 6";237.00;0.00;100000;f;"Soup - Campbells - Tomato";;"TVA 20%";;;A;[0:237];;3;;;
6266710869;fr;"Category 8";306.00;0.00;100000;t;"Soup - Campbells Beef Strogonoff";;"TVA 20%";;;A;[0:306];;3;;;
9005586383;fr;"Category 8";292.00;0.00;100000;f;"Cake - Box Window 10x10x2.5";;"TVA 20%";;;A;[0:292];;3;;;
5988441302;fr;"Category 1";365.00;0.00;100000;f;"Yogurt - French Vanilla";;"TVA 20%";;;A;[0:365];;3;;;
7254536999;fr;"Category 3";135.00;0.00;100000;f;"Herb Du Provence - Primerba";;"TVA 20%";;;A;[0:135];;3;;;
8901524144;fr;"Category 7";279.00;0.00;100000;t;"Beer - Sleemans Honey Brown";;"TVA 20%";;;A;[0:279];;3;;;
4669847848;fr;"Category 2";11.00;0.00;100000;t;"Oven Mitts - 15 Inch";;"TVA 20%";;;A;[0:11];;3;;;
817337890;fr;"Category 2";123.00;0.00;100000;f;"Table Cloth 53x53 White";;"TVA 20%";;;A;[0:123];;3;;;
7789682853;fr;"Category 5";130.00;0.00;100000;t;"Ecolab Digiclean Mild Fm";;"TVA 20%";;;A;[0:130];;3;;;
2252186629;fr;"Category 9";92.00;0.00;100000;t;"Pasta - Penne, Rigate, Dry";;"TVA 20%";;;A;[0:92];;3;;;
3248910631;fr;"Category 2";260.00;0.00;100000;t;"Tea - Vanilla Chai";;"TVA 20%";;;A;[0:260];;3;;;
8691279835;fr;"Category 4";60.00;0.00;100000;f;"Wine - Chardonnay South";;"TVA 20%";;;A;[0:60];;3;;;
2265088544;fr;"Category 0";113.00;0.00;100000;f;"Nut - Hazelnut, Whole";;"TVA 20%";;;A;[0:113];;3;;;
4832076557;fr;"Category 3";258.00;0.00;100000;t;"Rum - Spiced, Captain Morgan";;"TVA 20%";;;A;[0:258];;3;;;
5755858538;fr;"Category 4";369.00;0.00;100000;t;"Pop Shoppe Cream Soda";;"TVA 20%";;;A;[0:369];;3;;;
7612199177;fr;"Category 4";283.00;0.00;100000;f;"Sugar - Splenda Sweetener";;"TVA 20%";;;A;[0:283];;3;;;
4565980336;fr;"Category 3";125.00;0.00;100000;f;"Pastry - Cherry Danish - Mini";;"TVA 20%";;;A;[0:125];;3;;;
4419989393;fr;"Category 0";210.00;0.00;100000;f;"Beef - Flank Steak";;"TVA 20%";;;A;[0:210];;3;;;
5514300341;fr;"Category 0";254.00;0.00;100000;f;"Sprouts - Brussel";;"TVA 20%";;;A;[0:254];;3;;;
1308178711;fr;"Category 1";260.00;0.00;100000;t;"Wine - Alicanca Vinho Verde";;"TVA 20%";;;A;[0:260];;3;;;
86114361;fr;"Category 7";381.00;0.00;100000;f;"Pork - Kidney";;"TVA 20%";;;A;[0:381];;3;;;
524761314;fr;"Category 4";181.00;0.00;100000;f;"Roe - White Fish";;"TVA 20%";;;A;[0:181];;3;;;
3617024833;fr;"Category 6";254.00;0.00;100000;t;"Chicken - White Meat, No Tender";;"TVA 20%";;;A;[0:254];;3;;;
9419882520;fr;"Category 1";67.00;0.00;100000;t;"Dried Apple";;"TVA 20%";;;A;[0:67];;3;;;
1164516366;fr;"Category 6";386.00;0.00;100000;t;"Coffee - Cafe Moreno";;"TVA 20%";;;A;[0:386];;3;;;
5470372865;fr;"Category 6";177.00;0.00;100000;t;"Hand Towel";;"TVA 20%";;;A;[0:177];;3;;;
9247361791;fr;"Category 5";175.00;0.00;100000;t;"Puff Pastry - Slab";;"TVA 20%";;;A;[0:175];;3;;;
2012652296;fr;"Category 5";35.00;0.00;100000;t;"Pumpkin - Seed";;"TVA 20%";;;A;[0:35];;3;;;
8418315606;fr;"Category 0";100.00;0.00;100000;t;"Ham - Cooked";;"TVA 20%";;;A;[0:100];;3;;;
5212194559;fr;"Category 4";188.00;0.00;100000;t;"Lamb - Leg, Diced";;"TVA 20%";;;A;[0:188];;3;;;
9397732974;fr;"Category 6";124.00;0.00;100000;t;"Water - Spring 1.5lit";;"TVA 20%";;;A;[0:124];;3;;;
8389482095;fr;"Category 9";200.00;0.00;100000;t;"Stock - Beef, White";;"TVA 20%";;;A;[0:200];;3;;;
7488244786;fr;"Category 4";121.00;0.00;100000;t;"Flour - All Purpose";;"TVA 20%";;;A;[0:121];;3;;;
488621315;fr;"Category 2";151.00;0.00;100000;t;"Clam - Cherrystone";;"TVA 20%";;;A;[0:151];;3;;;
2208054031;fr;"Category 5";183.00;0.00;100000;t;"Pail With Metal Handle 16l White";;"TVA 20%";;;A;[0:183];;3;;;
3528520581;fr;"Category 5";295.00;0.00;100000;t;"Truffle Paste";;"TVA 20%";;;A;[0:295];;3;;;
8541684404;fr;"Category 0";12.00;0.00;100000;f;"Eggs - Extra Large";;"TVA 20%";;;A;[0:12];;3;;;
2153599717;fr;"Category 3";136.00;0.00;100000;f;"Cotton Wet Mop 16 Oz";;"TVA 20%";;;A;[0:136];;3;;;
2901599259;fr;"Category 2";131.00;0.00;100000;f;"Doilies - 12, Paper";;"TVA 20%";;;A;[0:131];;3;;;
8172931018;fr;"Category 7";333.00;0.00;100000;f;"Bagel - Ched Chs Presliced";;"TVA 20%";;;A;[0:333];;3;;;
4234904401;fr;"Category 6";233.00;0.00;100000;t;"Veal - Liver";;"TVA 20%";;;A;[0:233];;3;;;
9096405688;fr;"Category 6";65.00;0.00;100000;f;"Bay Leaf Ground";;"TVA 20%";;;A;[0:65];;3;;;
5286625755;fr;"Category 3";348.00;0.00;100000;f;"Mix - Cocktail Strawberry Daiquiri";;"TVA 20%";;;A;[0:348];;3;;;
5360950498;fr;"Category 8";197.00;0.00;100000;t;"Cake - Lemon Chiffon";;"TVA 20%";;;A;[0:197];;3;;;
7200994468;fr;"Category 3";278.00;0.00;100000;t;"Sugar - Icing";;"TVA 20%";;;A;[0:278];;3;;;
1350300068;fr;"Category 8";198.00;0.00;100000;f;"Tuna - Bluefin";;"TVA 20%";;;A;[0:198];;3;;;
2365493710;fr;"Category 6";26.00;0.00;100000;t;"Lettuce - Sea / Sea Asparagus";;"TVA 20%";;;A;[0:26];;3;;;
4717319830;fr;"Category 3";63.00;0.00;100000;t;"Sausage - Breakfast";;"TVA 20%";;;A;[0:63];;3;;;
1323724059;fr;"Category 4";84.00;0.00;100000;t;"Appetiser - Bought";;"TVA 20%";;;A;[0:84];;3;;;
6586301503;fr;"Category 7";298.00;0.00;100000;t;"Beans - Kidney White";;"TVA 20%";;;A;[0:298];;3;;;
2508093592;fr;"Category 6";374.00;0.00;100000;t;"Crab - Back Fin Meat, Canned";;"TVA 20%";;;A;[0:374];;3;;;
1188233840;fr;"Category 9";348.00;0.00;100000;t;"Water - Mineral, Carbonated";;"TVA 20%";;;A;[0:348];;3;;;
6718459476;fr;"Category 9";303.00;0.00;100000;f;"Catfish - Fillets";;"TVA 20%";;;A;[0:303];;3;;;
2401081044;fr;"Category 8";7.00;0.00;100000;f;"Turkey - Breast, Smoked";;"TVA 20%";;;A;[0:7];;3;;;
3432818251;fr;"Category 1";273.00;0.00;100000;f;"Hipnotiq Liquor";;"TVA 20%";;;A;[0:273];;3;;;
5104372230;fr;"Category 9";52.00;0.00;100000;t;Pomello;;"TVA 20%";;;A;[0:52];;3;;;
4179108886;fr;"Category 7";239.00;0.00;100000;f;"Fudge - Chocolate Fudge";;"TVA 20%";;;A;[0:239];;3;;;
2033616209;fr;"Category 6";267.00;0.00;100000;t;"Sprouts Dikon";;"TVA 20%";;;A;[0:267];;3;;;
1119911315;fr;"Category 2";75.00;0.00;100000;t;"Table Cloth 72x144 White";;"TVA 20%";;;A;[0:75];;3;;;
3453084304;fr;"Category 8";351.00;0.00;100000;t;"Beef - Cow Feet Split";;"TVA 20%";;;A;[0:351];;3;;;
1514580784;fr;"Category 7";267.00;0.00;100000;f;"Flour - So Mix Cake White";;"TVA 20%";;;A;[0:267];;3;;;
8404481836;fr;"Category 5";350.00;0.00;100000;f;"Extract - Vanilla,artificial";;"TVA 20%";;;A;[0:350];;3;;;
1957161445;fr;"Category 5";137.00;0.00;100000;f;"Sour Puss - Tangerine";;"TVA 20%";;;A;[0:137];;3;;;
5584306571;fr;"Category 3";293.00;0.00;100000;t;"Cheese - Brick With Onion";;"TVA 20%";;;A;[0:293];;3;;;
7928366528;fr;"Category 2";132.00;0.00;100000;f;"Cheese - St. Paulin";;"TVA 20%";;;A;[0:132];;3;;;
4051849070;fr;"Category 6";180.00;0.00;100000;f;"Hot Choc Vending";;"TVA 20%";;;A;[0:180];;3;;;
3491586783;fr;"Category 2";325.00;0.00;100000;f;"Sauce - Apple, Unsweetened";;"TVA 20%";;;A;[0:325];;3;;;
1371584640;fr;"Category 0";318.00;0.00;100000;t;"Sparkling Wine - Rose, Freixenet";;"TVA 20%";;;A;[0:318];;3;;;
5386826472;fr;"Category 0";222.00;0.00;100000;f;"Water, Tap";;"TVA 20%";;;A;[0:222];;3;;;
9549353266;fr;"Category 3";368.00;0.00;100000;t;"Chocolate - Semi Sweet";;"TVA 20%";;;A;[0:368];;3;;;
4122271529;fr;"Category 0";110.00;0.00;100000;t;Yams;;"TVA 20%";;;A;[0:110];;3;;;
4104196484;fr;"Category 9";312.00;0.00;100000;t;"Worcestershire Sauce";;"TVA 20%";;;A;[0:312];;3;;;
263150212;fr;"Category 1";240.00;0.00;100000;f;"Appetizer - Spring Roll, Veg";;"TVA 20%";;;A;[0:240];;3;;;
6419619805;fr;"Category 8";287.00;0.00;100000;t;"Soupfoamcont12oz 112con";;"TVA 20%";;;A;[0:287];;3;;;
7551039323;fr;"Category 5";339.00;0.00;100000;f;"Wine - Riesling Alsace Ac 2001";;"TVA 20%";;;A;[0:339];;3;;;
129459490;fr;"Category 0";297.00;0.00;100000;f;"Nantucket Orange Juice";;"TVA 20%";;;A;[0:297];;3;;;
1785489638;fr;"Category 3";14.00;0.00;100000;t;"Pasta - Fettuccine, Dry";;"TVA 20%";;;A;[0:14];;3;;;
5890647410;fr;"Category 2";267.00;0.00;100000;f;"Vinegar - Balsamic";;"TVA 20%";;;A;[0:267];;3;;;
7144062441;fr;"Category 1";297.00;0.00;100000;t;"Fudge - Chocolate Fudge";;"TVA 20%";;;A;[0:297];;3;;;
3022880781;fr;"Category 1";136.00;0.00;100000;f;"Baking Soda";;"TVA 20%";;;A;[0:136];;3;;;
4498452984;fr;"Category 7";329.00;0.00;100000;f;"Vol Au Vents";;"TVA 20%";;;A;[0:329];;3;;;
1071710553;fr;"Category 1";296.00;0.00;100000;t;"Coffee - Cafe Moreno";;"TVA 20%";;;A;[0:296];;3;;;
9281064727;fr;"Category 5";322.00;0.00;100000;t;"Cookie Choc";;"TVA 20%";;;A;[0:322];;3;;;
621067123;fr;"Category 4";316.00;0.00;100000;f;"Butter - Unsalted";;"TVA 20%";;;A;[0:316];;3;;;
8146940315;fr;"Category 3";290.00;0.00;100000;f;"Cake Slab";;"TVA 20%";;;A;[0:290];;3;;;
9714901403;fr;"Category 7";73.00;0.00;100000;t;"Beer - Muskoka Cream Ale";;"TVA 20%";;;A;[0:73];;3;;;
2258095575;fr;"Category 9";333.00;0.00;100000;f;"Dried Apple";;"TVA 20%";;;A;[0:333];;3;;;
7934625532;fr;"Category 7";226.00;0.00;100000;f;"Flour - Pastry";;"TVA 20%";;;A;[0:226];;3;;;
6483280187;fr;"Category 3";19.00;0.00;100000;f;"Beans - Kidney, Canned";;"TVA 20%";;;A;[0:19];;3;;;
7461528829;fr;"Category 6";41.00;0.00;100000;t;"Artichoke - Hearts, Canned";;"TVA 20%";;;A;[0:41];;3;;;
8575907588;fr;"Category 3";71.00;0.00;100000;f;"Tart Shells - Savory, 4";;"TVA 20%";;;A;[0:71];;3;;;
9374115675;fr;"Category 9";143.00;0.00;100000;f;"Coffee Beans - Chocolate";;"TVA 20%";;;A;[0:143];;3;;;
7708690157;fr;"Category 5";59.00;0.00;100000;f;"Red Currant Jelly";;"TVA 20%";;;A;[0:59];;3;;;
8713623702;fr;"Category 6";375.00;0.00;100000;N;"Oil - Cooking Spray";;"TVA 20%";;;A;[0:375];;3;;;
1820192169;fr;"Category 4";379.00;0.00;100000;f;"Cumin - Ground";;"TVA 20%";;;A;[0:379];;3;;;
4502796150;fr;"Category 2";216.00;0.00;100000;t;"Wine - Trimbach Pinot Blanc";;"TVA 20%";;;A;[0:216];;3;;;
1387231997;fr;"Category 9";330.00;0.00;100000;t;"Soup Campbells Mexicali Tortilla";;"TVA 20%";;;A;[0:330];;3;;;
8355578184;fr;"Category 3";295.00;0.00;100000;t;"Lemonade - Kiwi, 591 Ml";;"TVA 20%";;;A;[0:295];;3;;;
6242019803;fr;"Category 4";393.00;0.00;100000;t;"Muffin - Zero Transfat";;"TVA 20%";;;A;[0:393];;3;;;
3262249314;fr;"Category 3";6.00;0.00;100000;t;"Salmon Steak - Cohoe 6 Oz";;"TVA 20%";;;A;[0:6];;3;;;
2129492297;fr;"Category 7";17.00;0.00;100000;f;"Tabasco Sauce, 2 Oz";;"TVA 20%";;;A;[0:17];;3;;;
853377159;fr;"Category 1";122.00;0.00;100000;t;"Tart Shells - Sweet, 4";;"TVA 20%";;;A;[0:122];;3;;;
7839018878;fr;"Category 2";64.00;0.00;100000;f;"Wine - Sake";;"TVA 20%";;;A;[0:64];;3;;;
163305156;fr;"Category 2";168.00;0.00;100000;t;"Sugar - Fine";;"TVA 20%";;;A;[0:168];;3;;;
335696534;fr;"Category 0";353.00;0.00;100000;f;"Longos - Chicken Curried";;"TVA 20%";;;A;[0:353];;3;;;
3009688177;fr;"Category 6";303.00;0.00;100000;t;"Oregano - Dry, Rubbed";;"TVA 20%";;;A;[0:303];;3;;;
3175238187;fr;"Category 8";158.00;0.00;100000;t;"Pasta - Angel Hair";;"TVA 20%";;;A;[0:158];;3;;;
