Product code;Product name;Quantity;Price;Language;Category;Taxes;Status;Downloadable
5755858538;Pop Shoppe Cream Soda;100000;369;fr;Category 4;TVA 20%;A;true
4565980336;Pastry - Cherry Danish - Mini;100000;125;fr;Category 3;TVA 20%;A;false
7612199177;Sugar - Splenda Sweetener;100000;283;fr;Category 4;TVA 20%;A;false
4419989393;Beef - Flank Steak;100000;210;fr;Category 0;TVA 20%;A;false
5514300341;Sprouts - Brussel;100000;254;fr;Category 0;TVA 20%;A;false
1308178711;Wine - Alicanca Vinho Verde;100000;260;fr;Category 1;TVA 20%;A;true
86114361;Pork - Kidney;100000;381;fr;Category 7;TVA 20%;A;false
524761314;Roe - White Fish;100000;181;fr;Category 4;TVA 20%;A;false
3617024833;Chicken - White Meat, No Tender;100000;254;fr;Category 6;TVA 20%;A;true
9419882520;Dried Apple;100000;67;fr;Category 1;TVA 20%;A;true
1164516366;Coffee - Cafe Moreno;100000;386;fr;Category 6;TVA 20%;A;true
5470372865;Hand Towel;100000;177;fr;Category 6;TVA 20%;A;true
9247361791;Puff Pastry - Slab;100000;175;fr;Category 5;TVA 20%;A;true
2012652296;Pumpkin - Seed;100000;35;fr;Category 5;TVA 20%;A;true
8418315606;Ham - Cooked;100000;100;fr;Category 0;TVA 20%;A;true
5212194559;Lamb - Leg, Diced;100000;188;fr;Category 4;TVA 20%;A;true
9397732974;Water - Spring 1.5lit;100000;124;fr;Category 6;TVA 20%;A;true
8389482095;Stock - Beef, White;100000;200;fr;Category 9;TVA 20%;A;true
7488244786;Flour - All Purpose;100000;121;fr;Category 4;TVA 20%;A;true
488621315;Clam - Cherrystone;100000;151;fr;Category 2;TVA 20%;A;true
2208054031;Pail With Metal Handle 16l White;100000;183;fr;Category 5;TVA 20%;A;true
3528520581;Truffle Paste;100000;295;fr;Category 5;TVA 20%;A;true
8541684404;Eggs - Extra Large;100000;12;fr;Category 0;TVA 20%;A;false
2153599717;Cotton Wet Mop 16 Oz;100000;136;fr;Category 3;TVA 20%;A;false
2901599259;Doilies - 12, Paper;100000;131;fr;Category 2;TVA 20%;A;false
8172931018;Bagel - Ched Chs Presliced;100000;333;fr;Category 7;TVA 20%;A;false
4234904401;Veal - Liver;100000;233;fr;Category 6;TVA 20%;A;true
9096405688;Bay Leaf Ground;100000;65;fr;Category 6;TVA 20%;A;false
5286625755;Mix - Cocktail Strawberry Daiquiri;100000;348;fr;Category 3;TVA 20%;A;false
5360950498;Cake - Lemon Chiffon;100000;197;fr;Category 8;TVA 20%;A;true
7200994468;Sugar - Icing;100000;278;fr;Category 3;TVA 20%;A;true
1350300068;Tuna - Bluefin;100000;198;fr;Category 8;TVA 20%;A;false
4717319830;Sausage - Breakfast;100000;63;fr;Category 3;TVA 20%;A;true
2365493710;Lettuce - Sea / Sea Asparagus;100000;26;fr;Category 6;TVA 20%;A;true
1323724059;Appetiser - Bought;100000;84;fr;Category 4;TVA 20%;A;true
6586301503;Beans - Kidney White;100000;298;fr;Category 7;TVA 20%;A;true
2508093592;Crab - Back Fin Meat, Canned;100000;374;fr;Category 6;TVA 20%;A;true
1188233840;Water - Mineral, Carbonated;100000;348;fr;Category 9;TVA 20%;A;true
6718459476;Catfish - Fillets;100000;303;fr;Category 9;TVA 20%;A;false
2401081044;Turkey - Breast, Smoked;100000;7;fr;Category 8;TVA 20%;A;false
3432818251;Hipnotiq Liquor;100000;273;fr;Category 1;TVA 20%;A;false
5104372230;Pomello;100000;52;fr;Category 9;TVA 20%;A;true
4179108886;Fudge - Chocolate Fudge;100000;239;fr;Category 7;TVA 20%;A;false
2033616209;Sprouts Dikon;100000;267;fr;Category 6;TVA 20%;A;true
1119911315;Table Cloth 72x144 White;100000;75;fr;Category 2;TVA 20%;A;true
3453084304;Beef - Cow Feet Split;100000;351;fr;Category 8;TVA 20%;A;true
1514580784;Flour - So Mix Cake White;100000;267;fr;Category 7;TVA 20%;A;false
8404481836;Extract - Vanilla,artificial;100000;350;fr;Category 5;TVA 20%;A;false
1957161445;Sour Puss - Tangerine;100000;137;fr;Category 5;TVA 20%;A;false
5584306571;Cheese - Brick With Onion;100000;293;fr;Category 3;TVA 20%;A;true
7928366528;Cheese - St. Paulin;100000;132;fr;Category 2;TVA 20%;A;false
4051849070;Hot Choc Vending;100000;180;fr;Category 6;TVA 20%;A;false
3491586783;Sauce - Apple, Unsweetened;100000;325;fr;Category 2;TVA 20%;A;false
1371584640;Sparkling Wine - Rose, Freixenet;100000;318;fr;Category 0;TVA 20%;A;true
5386826472;Water, Tap;100000;222;fr;Category 0;TVA 20%;A;false
9549353266;Chocolate - Semi Sweet;100000;368;fr;Category 3;TVA 20%;A;true
4122271529;Yams;100000;110;fr;Category 0;TVA 20%;A;true
4104196484;Worcestershire Sauce;100000;312;fr;Category 9;TVA 20%;A;true
263150212;Appetizer - Spring Roll, Veg;100000;240;fr;Category 1;TVA 20%;A;false
6419619805;Soupfoamcont12oz 112con;100000;287;fr;Category 8;TVA 20%;A;true
7551039323;Wine - Riesling Alsace Ac 2001;100000;339;fr;Category 5;TVA 20%;A;false
129459490;Nantucket Orange Juice;100000;297;fr;Category 0;TVA 20%;A;false
1785489638;Pasta - Fettuccine, Dry;100000;14;fr;Category 3;TVA 20%;A;true
5890647410;Vinegar - Balsamic;100000;267;fr;Category 2;TVA 20%;A;false
7144062441;Fudge - Chocolate Fudge;100000;297;fr;Category 1;TVA 20%;A;true
3022880781;Baking Soda;100000;136;fr;Category 1;TVA 20%;A;false
4498452984;Vol Au Vents;100000;329;fr;Category 7;TVA 20%;A;false
1071710553;Coffee - Cafe Moreno;100000;296;fr;Category 1;TVA 20%;A;true
9281064727;Cookie Choc;100000;322;fr;Category 5;TVA 20%;A;true
621067123;Butter - Unsalted;100000;316;fr;Category 4;TVA 20%;A;false
8146940315;Cake Slab;100000;290;fr;Category 3;TVA 20%;A;false
9714901403;Beer - Muskoka Cream Ale;100000;73;fr;Category 7;TVA 20%;A;true
2258095575;Dried Apple;100000;333;fr;Category 9;TVA 20%;A;false
7934625532;Flour - Pastry;100000;226;fr;Category 7;TVA 20%;A;false
6483280187;Beans - Kidney, Canned;100000;19;fr;Category 3;TVA 20%;A;false
7461528829;Artichoke - Hearts, Canned;100000;41;fr;Category 6;TVA 20%;A;true
8575907588;Tart Shells - Savory, 4;100000;71;fr;Category 3;TVA 20%;A;false
9374115675;Coffee Beans - Chocolate;100000;143;fr;Category 9;TVA 20%;A;false
7708690157;Red Currant Jelly;100000;59;fr;Category 5;TVA 20%;A;false
8713623702;Oil - Cooking Spray;100000;375;fr;Category 6;TVA 20%;A;
1820192169;Cumin - Ground;100000;379;fr;Category 4;TVA 20%;A;false
4502796150;Wine - Trimbach Pinot Blanc;100000;216;fr;Category 2;TVA 20%;A;true
1387231997;Soup Campbells Mexicali Tortilla;100000;330;fr;Category 9;TVA 20%;A;true
8355578184;Lemonade - Kiwi, 591 Ml;100000;295;fr;Category 3;TVA 20%;A;true
6242019803;Muffin - Zero Transfat;100000;393;fr;Category 4;TVA 20%;A;true
3262249314;Salmon Steak - Cohoe 6 Oz;100000;6;fr;Category 3;TVA 20%;A;true
2129492297;Tabasco Sauce, 2 Oz;100000;17;fr;Category 7;TVA 20%;A;false
853377159;Tart Shells - Sweet, 4;100000;122;fr;Category 1;TVA 20%;A;true
7839018878;Wine - Sake;100000;64;fr;Category 2;TVA 20%;A;false
163305156;Sugar - Fine;100000;168;fr;Category 2;TVA 20%;A;true
335696534;Longos - Chicken Curried;100000;353;fr;Category 0;TVA 20%;A;false
3009688177;Oregano - Dry, Rubbed;100000;303;fr;Category 6;TVA 20%;A;true
3175238187;Pasta - Angel Hair;100000;158;fr;Category 8;TVA 20%;A;true
695496369;Lettuce - Frisee;100000;178;fr;Category 2;TVA 20%;A;true
4514503579;Garam Masala Powder;100000;155;fr;Category 4;TVA 20%;A;false
1590231305;Sprouts - Bean;100000;364;fr;Category 6;TVA 20%;A;false
1488221271;Sugar - Individual Portions;100000;374;fr;Category 0;TVA 20%;A;true
626409263;Scallops - Live In Shell;100000;383;fr;Category 0;TVA 20%;A;true
1410835752;Coconut - Creamed, Pure;100000;347;fr;Category 6;TVA 20%;A;true
7392425079;Liqueur Banana, Ramazzotti;100000;177;fr;Category 6;TVA 20%;A;false
2511200559;Cocktail Napkin Blue;100000;236;fr;Category 6;TVA 20%;A;false
9866593278;Lettuce - Spring Mix;100000;254;fr;Category 0;TVA 20%;A;false
8854217592;Wine - Gato Negro Cabernet;100000;191;fr;Category 3;TVA 20%;A;true
5569089814;Juice - Cranberry, 341 Ml;100000;34;fr;Category 9;TVA 20%;A;false
4358300864;Hot Chocolate - Individual;100000;4;fr;Category 1;TVA 20%;A;true
5817490272;Wine - Lou Black Shiraz;100000;124;fr;Category 9;TVA 20%;A;false
3044104924;Lemonade - Natural, 591 Ml;100000;6;fr;Category 4;TVA 20%;A;true
7006266749;Trout - Hot Smkd, Dbl Fillet;100000;289;fr;Category 8;TVA 20%;A;true
1397265829;Mustard - Seed;100000;134;fr;Category 9;TVA 20%;A;true
3264066635;Aspic - Light;100000;283;fr;Category 9;TVA 20%;A;false
8736550087;Onions - White;100000;53;fr;Category 0;TVA 20%;A;true
9798384725;Passion Fruit;100000;154;fr;Category 3;TVA 20%;A;false
9454690343;Grenadillo;100000;213;fr;Category 4;TVA 20%;A;true
3632696425;Wine - Chablis J Moreau Et Fils;100000;23;fr;Category 3;TVA 20%;A;false
5045786326;Cheese - Bakers Cream Cheese;100000;16;fr;Category 8;TVA 20%;A;false
1615821972;Wine - Red, Metus Rose;100000;264;fr;Category 5;TVA 20%;A;false
6520168278;Cookies Oatmeal Raisin;100000;398;fr;Category 1;TVA 20%;A;false
2492174290;Pasta - Penne Primavera, Single;100000;377;fr;Category 9;TVA 20%;A;true
7635572829;Tea - Camomele;100000;148;fr;Category 0;TVA 20%;A;false
8007294196;Bar Mix - Lemon;100000;370;fr;Category 9;TVA 20%;A;true
8365211807;Ice Cream Bar - Oreo Cone;100000;134;fr;Category 4;TVA 20%;A;true
1379932194;Juice - Happy Planet;100000;75;fr;Category 5;TVA 20%;A;true
5931329789;Bread Ww Cluster;100000;83;fr;Category 7;TVA 20%;A;false
9696236797;Cakes Assorted;100000;313;fr;Category 1;TVA 20%;A;true
3161402964;Pineapple - Canned, Rings;100000;178;fr;Category 0;TVA 20%;A;
3995996959;Bread Cranberry Foccacia;100000;303;fr;Category 3;TVA 20%;A;true
1643845456;Bread - Wheat Baguette;100000;180;fr;Category 7;TVA 20%;A;false
3256236974;Tart Shells - Sweet, 3;100000;268;fr;Category 0;TVA 20%;A;true
7785455862;Pastry - Butterscotch Baked;100000;258;fr;Category 6;TVA 20%;A;false
5751090979;Pork - Inside;100000;218;fr;Category 2;TVA 20%;A;false
1589663060;Spaghetti Squash;100000;24;fr;Category 0;TVA 20%;A;true
6766483561;Veal - Kidney;100000;202;fr;Category 1;TVA 20%;A;false
1811698340;Salmon - Canned;100000;324;fr;Category 8;TVA 20%;A;false
4943076555;Tuna - Canned, Flaked, Light;100000;5;fr;Category 7;TVA 20%;A;false
7310630398;Horseradish Root;100000;181;fr;Category 3;TVA 20%;A;false
8532789326;Trueblue - Blueberry;100000;67;fr;Category 3;TVA 20%;A;false
9259089812;Soy Protein;100000;213;fr;Category 5;TVA 20%;A;true
2212565739;Port - 74 Brights;100000;294;fr;Category 3;TVA 20%;A;true
4240239690;Pie Filling - Cherry;100000;36;fr;Category 5;TVA 20%;A;true
803103377;Hand Towel;100000;207;fr;Category 5;TVA 20%;A;true
282698362;Gelatine Leaves - Bulk;100000;342;fr;Category 2;TVA 20%;A;false
8900456323;Stock - Veal, White;100000;106;fr;Category 2;TVA 20%;A;true
4867590939;Oil - Pumpkinseed;100000;328;fr;Category 2;TVA 20%;A;true
3963009268;Pepper - Green;100000;374;fr;Category 3;TVA 20%;A;false
8785517835;Pie Filling - Pumpkin;100000;77;fr;Category 3;TVA 20%;A;true
8594836612;Bacardi Limon;100000;54;fr;Category 4;TVA 20%;A;false
5173089537;Rabbit - Saddles;100000;106;fr;Category 4;TVA 20%;A;false
9518151213;Pork - Smoked Back Bacon;100000;185;fr;Category 8;TVA 20%;A;true
6209696162;Sole - Fillet;100000;292;fr;Category 0;TVA 20%;A;false
9597793311;Halibut - Fletches;100000;163;fr;Category 2;TVA 20%;A;true
8565680318;Kohlrabi;100000;392;fr;Category 7;TVA 20%;A;false
4428165643;Tofu - Firm;100000;386;fr;Category 2;TVA 20%;A;true
8207080809;Sunflower Seed Raw;100000;141;fr;Category 2;TVA 20%;A;true
8510622595;Sachet;100000;137;fr;Category 7;TVA 20%;A;true
2589932848;Sunflower Seed Raw;100000;11;fr;Category 1;TVA 20%;A;true
5303239273;Shrimp - Black Tiger 26/30;100000;292;fr;Category 2;TVA 20%;A;false
825835869;Garbage Bags - Clear;100000;280;fr;Category 7;TVA 20%;A;false
1467852116;Water - Evian 355 Ml;100000;318;fr;Category 3;TVA 20%;A;true
2407373606;Tea - Earl Grey;100000;204;fr;Category 5;TVA 20%;A;true
5262695083;Mackerel Whole Fresh;100000;57;fr;Category 1;TVA 20%;A;false
1986759601;Cherries - Maraschino,jar;100000;93;fr;Category 7;TVA 20%;A;true
5531108335;Soup - Base Broth Beef;100000;381;fr;Category 6;TVA 20%;A;false
2629385636;Lemonade - Island Tea, 591 Ml;100000;160;fr;Category 7;TVA 20%;A;false
2951760160;Fennel;100000;354;fr;Category 7;TVA 20%;A;true
6156367237;Pork - Back Ribs;100000;268;fr;Category 9;TVA 20%;A;false
1915513109;Pasta - Spaghetti, Dry;100000;31;fr;Category 9;TVA 20%;A;true
3096653111;Bread - White Mini Epi;100000;289;fr;Category 1;TVA 20%;A;false
4276364711;Coriander - Ground;100000;371;fr;Category 6;TVA 20%;A;false
2670215028;Soap - Mr.clean Floor Soap;100000;21;fr;Category 7;TVA 20%;A;true
5184385452;Orange - Blood;100000;257;fr;Category 6;TVA 20%;A;true
1930261455;Water - Spring 1.5lit;100000;289;fr;Category 9;TVA 20%;A;false
446551817;Tandoori Curry Paste;100000;227;fr;Category 9;TVA 20%;A;false
1595199546;Pants Custom Dry Clean;100000;100;fr;Category 8;TVA 20%;A;true
8009888156;Quail - Jumbo;100000;93;fr;Category 2;TVA 20%;A;true
1018066875;Wine - Saint Emilion Calvet;100000;305;fr;Category 2;TVA 20%;A;false
7330730860;Coffee - Espresso;100000;185;fr;Category 6;TVA 20%;A;false
6142808247;Bread Ww Cluster;100000;137;fr;Category 0;TVA 20%;A;false
2521668580;Flour Pastry Super Fine;100000;132;fr;Category 2;TVA 20%;A;true
7452973635;Toamtoes 6x7 Select;100000;231;fr;Category 0;TVA 20%;A;true
7223910958;Oxtail - Cut;100000;210;fr;Category 1;TVA 20%;A;false
2637692749;Filter - Coffee;100000;96;fr;Category 8;TVA 20%;A;false
3278476543;Sterno - Chafing Dish Fuel;100000;104;fr;Category 2;TVA 20%;A;true
8214714835;Sea Urchin;100000;330;fr;Category 6;TVA 20%;A;false
34983927;Mustard Prepared;100000;280;fr;Category 2;TVA 20%;A;true
7663569609;Island Oasis - Sweet And Sour Mix;100000;392;fr;Category 5;TVA 20%;A;false
1415709334;Water - San Pellegrino;100000;384;fr;Category 7;TVA 20%;A;false
4246621231;Cucumber - English;100000;257;fr;Category 7;TVA 20%;A;true
1930598695;Juice - Apple, 500 Ml;100000;310;fr;Category 8;TVA 20%;A;false
351084231;Pineapple - Golden;100000;314;fr;Category 8;TVA 20%;A;true
2602303550;Irish Cream - Butterscotch;100000;210;fr;Category 2;TVA 20%;A;true
5073140552;Chocolate - Dark;100000;375;fr;Category 3;TVA 20%;A;false
5786899318;Longan;100000;52;fr;Category 0;TVA 20%;A;false
4232920164;Sauerkraut;100000;391;fr;Category 3;TVA 20%;A;false
428269854;Nut - Almond, Blanched, Ground;100000;400;fr;Category 6;TVA 20%;A;false
787955452;Lentils - Green, Dry;100000;397;fr;Category 8;TVA 20%;A;true
4541535004;Pastrami;100000;77;fr;Category 3;TVA 20%;A;false
7950984306;Lamb - Shoulder, Boneless;100000;203;fr;Category 7;TVA 20%;A;true
9975505107;Soup - Knorr, Veg / Beef;100000;397;fr;Category 8;TVA 20%;A;true
5390359554;Cheese - Valancey;100000;369;fr;Category 5;TVA 20%;A;true
4610329265;Clams - Bay;100000;272;fr;Category 3;TVA 20%;A;true
9665855916;Cornflakes;100000;288;fr;Category 9;TVA 20%;A;
5613769218;Baking Soda;100000;62;fr;Category 2;TVA 20%;A;false
1949622756;Salt - Rock, Course;100000;32;fr;Category 6;TVA 20%;A;false
9717395288;Bread - Roll, Whole Wheat;100000;209;fr;Category 9;TVA 20%;A;false
7232525266;Isomalt;100000;214;fr;Category 2;TVA 20%;A;false
711900366;Turnip - Mini;100000;41;fr;Category 0;TVA 20%;A;false
9045716133;Wine - Pinot Grigio Collavini;100000;182;fr;Category 2;TVA 20%;A;false
7531822582;Cloves - Whole;100000;383;fr;Category 5;TVA 20%;A;false
7025196707;Tomatoes Tear Drop Yellow;100000;157;fr;Category 5;TVA 20%;A;true
6852506493;Pastry - Apple Large;100000;244;fr;Category 6;TVA 20%;A;false
3774852441;Steamers White;100000;241;fr;Category 0;TVA 20%;A;false
9433533758;Bread - Bagels, Plain;100000;161;fr;Category 8;TVA 20%;A;true
1811900284;Flour - Bran, Red;100000;8;fr;Category 2;TVA 20%;A;false
8328687422;Soup - Campbells Mac N Cheese;100000;158;fr;Category 0;TVA 20%;A;false
3062915520;Onions - White;100000;75;fr;Category 1;TVA 20%;A;true
558812693;Nut - Pecan, Pieces;100000;350;fr;Category 6;TVA 20%;A;false
3456168067;Leeks - Large;100000;77;fr;Category 0;TVA 20%;A;true
9742863740;Dish Towel;100000;251;fr;Category 2;TVA 20%;A;true
8114154125;Kellogs Special K Cereal;100000;239;fr;Category 5;TVA 20%;A;
7001419287;Tart Shells - Sweet, 4;100000;171;fr;Category 0;TVA 20%;A;
9562566477;Greens Mustard;100000;167;fr;Category 5;TVA 20%;A;false
6436801213;Veal - Sweetbread;100000;136;fr;Category 0;TVA 20%;A;true
5933336597;Lamb - Leg, Boneless;100000;10;fr;Category 5;TVA 20%;A;false
921556605;Bread - English Muffin;100000;103;fr;Category 0;TVA 20%;A;true
5644457202;Cheese - Brie Roitelet;100000;109;fr;Category 7;TVA 20%;A;true
1508243179;Wine - Beaujolais Villages;100000;201;fr;Category 5;TVA 20%;A;false
633552706;Duck - Fat;100000;256;fr;Category 1;TVA 20%;A;true
6926136590;Wine - Shiraz South Eastern;100000;216;fr;Category 2;TVA 20%;A;false
6834090064;Wine - Red, Mouton Cadet;100000;13;fr;Category 7;TVA 20%;A;true
1298450935;Nut - Hazelnut, Whole;100000;117;fr;Category 5;TVA 20%;A;false
7885342835;Towel - Roll White;100000;222;fr;Category 5;TVA 20%;A;false
867726623;Transfer Sheets;100000;264;fr;Category 7;TVA 20%;A;false
6657285140;Veal - Liver;100000;143;fr;Category 6;TVA 20%;A;true
6600514908;Spice - Paprika;100000;50;fr;Category 8;TVA 20%;A;false
9388885547;Pastry - Trippleberry Muffin - Mini;100000;227;fr;Category 9;TVA 20%;A;true
4048037538;Jam - Marmalade, Orange;100000;178;fr;Category 6;TVA 20%;A;false
7318094365;Lighter - Bbq;100000;224;fr;Category 8;TVA 20%;A;false
9169588836;Split Peas - Green, Dry;100000;148;fr;Category 9;TVA 20%;A;false
4640504518;Shrimp - Black Tiger 16/20;100000;213;fr;Category 4;TVA 20%;A;false
2965783043;Vaccum Bag - 14x20;100000;312;fr;Category 1;TVA 20%;A;false
2943293579;Tuna - Bluefin;100000;192;fr;Category 2;TVA 20%;A;true
5895886864;Nut - Hazelnut, Ground, Natural;100000;351;fr;Category 3;TVA 20%;A;false
5933066823;Turnip - Wax;100000;153;fr;Category 1;TVA 20%;A;
740761665;Foil - Round Foil;100000;150;fr;Category 1;TVA 20%;A;false
6453488579;Ecolab - Hobart Upr Prewash Arm;100000;224;fr;Category 5;TVA 20%;A;false
4744038785;Venison - Liver;100000;197;fr;Category 5;TVA 20%;A;true
9331925031;Bread - Wheat Baguette;100000;291;fr;Category 9;TVA 20%;A;false
3092440603;Cranberries - Frozen;100000;336;fr;Category 3;TVA 20%;A;false
8881160778;Tea - Jasmin Green;100000;311;fr;Category 6;TVA 20%;A;true
2745752397;Ocean Spray - Ruby Red;100000;16;fr;Category 6;TVA 20%;A;
2593598471;Arrowroot;100000;265;fr;Category 2;TVA 20%;A;true
8610124762;Rum - Dark, Bacardi, Black;100000;129;fr;Category 7;TVA 20%;A;false
1279276042;Table Cloth 90x90 Colour;100000;117;fr;Category 0;TVA 20%;A;true
4565457789;Momiji Oroshi Chili Sauce;100000;336;fr;Category 0;TVA 20%;A;false
5630375135;Wine - Chateau Timberlay;100000;23;fr;Category 3;TVA 20%;A;false
8169032278;Cheese - Mozzarella;100000;394;fr;Category 2;TVA 20%;A;true
7370029718;Eel - Smoked;100000;35;fr;Category 8;TVA 20%;A;true
1639276023;Soup - Campbells, Chix Gumbo;100000;327;fr;Category 2;TVA 20%;A;true
811510194;Sugar - Brown, Individual;100000;354;fr;Category 3;TVA 20%;A;true
370024291;Pork - Sausage Casing;100000;89;fr;Category 0;TVA 20%;A;true
9613766466;Salt - Celery;100000;11;fr;Category 4;TVA 20%;A;false
9251333909;Plasticknivesblack;100000;298;fr;Category 2;TVA 20%;A;true
6672515755;Table Cloth 120 Round White;100000;290;fr;Category 7;TVA 20%;A;true
8358144940;Duck - Fat;100000;64;fr;Category 4;TVA 20%;A;false
4715553236;Cheese - Swiss;100000;70;fr;Category 4;TVA 20%;A;false
8127532054;Rabbit - Whole;100000;200;fr;Category 1;TVA 20%;A;false
2095419228;Table Cloth 62x114 Colour;100000;201;fr;Category 8;TVA 20%;A;false
9425087915;Pears - Anjou;100000;323;fr;Category 3;TVA 20%;A;false
7330260408;Skewers - Bamboo;100000;317;fr;Category 4;TVA 20%;A;false
8781635802;Emulsifier;100000;301;fr;Category 5;TVA 20%;A;false
6602768656;Wine - Sicilia Igt Nero Avola;100000;257;fr;Category 7;TVA 20%;A;false
1889867119;Flour - Whole Wheat;100000;125;fr;Category 3;TVA 20%;A;false
2681664330;Wine - Soave Folonari;100000;291;fr;Category 6;TVA 20%;A;true
1702357865;Bread - Pullman, Sliced;100000;325;fr;Category 2;TVA 20%;A;true
3624107610;General Purpose Trigger;100000;272;fr;Category 8;TVA 20%;A;false
9020213741;Tea - Decaf Lipton;100000;245;fr;Category 4;TVA 20%;A;true
4619678650;Shrimp - Black Tiger 16/20;100000;245;fr;Category 0;TVA 20%;A;true
7036788699;French Pastries;100000;73;fr;Category 9;TVA 20%;A;true
8315731078;Wine - Harrow Estates, Vidal;100000;145;fr;Category 6;TVA 20%;A;false
5198020319;Pork - Loin, Bone - In;100000;245;fr;Category 3;TVA 20%;A;true
4090000776;Muffin Mix - Lemon Cranberry;100000;345;fr;Category 5;TVA 20%;A;true
7319586792;Butter Sweet;100000;212;fr;Category 6;TVA 20%;A;false
8197572094;Beef - Diced;100000;272;fr;Category 6;TVA 20%;A;true
9328061074;Lobak;100000;244;fr;Category 4;TVA 20%;A;true
5527260328;Soup V8 Roasted Red Pepper;100000;343;fr;Category 1;TVA 20%;A;false
7502017752;Pop - Club Soda Can;100000;251;fr;Category 0;TVA 20%;A;true
4846632620;Longos - Chicken Cordon Bleu;100000;180;fr;Category 9;TVA 20%;A;
9166458725;Cleaner - Comet;100000;322;fr;Category 4;TVA 20%;A;false
4792306710;Longos - Grilled Veg Sandwiches;100000;193;fr;Category 7;TVA 20%;A;true
8387923959;Container - Clear 32 Oz;100000;76;fr;Category 9;TVA 20%;A;false
7359265836;Shrimp - 21/25, Peel And Deviened;100000;106;fr;Category 6;TVA 20%;A;false
5291425683;Ice Cream - Turtles Stick Bar;100000;350;fr;Category 9;TVA 20%;A;true
3009650983;Lettuce Romaine Chopped;100000;117;fr;Category 6;TVA 20%;A;false
6788895490;Thyme - Dried;100000;208;fr;Category 5;TVA 20%;A;false
2467216143;Table Cloth 62x114 Colour;100000;117;fr;Category 6;TVA 20%;A;false
8287417035;Truffle - Peelings;100000;33;fr;Category 7;TVA 20%;A;false
3438985486;Lamb Shoulder Boneless Nz;100000;216;fr;Category 6;TVA 20%;A;false
7992154411;Ocean Spray - Ruby Red;100000;58;fr;Category 8;TVA 20%;A;false
4042166258;Bar - Granola Trail Mix Fruit Nut;100000;293;fr;Category 2;TVA 20%;A;true
8284997823;Oil - Margarine;100000;316;fr;Category 5;TVA 20%;A;false
3944583754;Fish - Bones;100000;300;fr;Category 9;TVA 20%;A;true
4192862360;Olives - Stuffed;100000;206;fr;Category 4;TVA 20%;A;false
10227936;Bread Country Roll;100000;176;fr;Category 9;TVA 20%;A;false
5456976839;Beef - Tender Tips;100000;205;fr;Category 0;TVA 20%;A;false
1470046504;Pickles - Gherkins;100000;20;fr;Category 3;TVA 20%;A;true
3003882122;Evaporated Milk - Skim;100000;193;fr;Category 3;TVA 20%;A;false
1351630571;Calypso - Pineapple Passion;100000;147;fr;Category 7;TVA 20%;A;true
1965744169;Leeks - Baby, White;100000;132;fr;Category 5;TVA 20%;A;true
3848003529;Cookie - Oreo 100x2;100000;348;fr;Category 0;TVA 20%;A;false
3604913178;Cookie - Oreo 100x2;100000;241;fr;Category 2;TVA 20%;A;false
933144383;Shrimp - Black Tiger 6 - 8;100000;298;fr;Category 8;TVA 20%;A;false
5142029013;Wine - Chablis 2003 Champs;100000;42;fr;Category 6;TVA 20%;A;false
5525265748;Ecolab Crystal Fusion;100000;172;fr;Category 0;TVA 20%;A;true
2831275514;Garbag Bags - Black;100000;382;fr;Category 5;TVA 20%;A;false
8864891213;Tomato - Plum With Basil;100000;196;fr;Category 0;TVA 20%;A;false
97482633;Tofu - Firm;100000;193;fr;Category 2;TVA 20%;A;true
6498724740;Wine - Harrow Estates, Vidal;100000;215;fr;Category 8;TVA 20%;A;true
7062062392;Tomatoes;100000;366;fr;Category 4;TVA 20%;A;false
3469353144;Sauce - Bernaise, Mix;100000;41;fr;Category 5;TVA 20%;A;true
4384610611;Bar - Sweet And Salty Chocolate;100000;374;fr;Category 3;TVA 20%;A;true
1606863490;Wine - Winzer Krems Gruner;100000;23;fr;Category 5;TVA 20%;A;false
8562856221;Crush - Orange, 355ml;100000;1;fr;Category 0;TVA 20%;A;false
6659675857;Pork - Side Ribs;100000;285;fr;Category 0;TVA 20%;A;true
5859176477;Tomatoes - Diced, Canned;100000;38;fr;Category 1;TVA 20%;A;true
3977429368;Wine - Peller Estates Late;100000;150;fr;Category 6;TVA 20%;A;true
6562117217;Bread - Raisin Walnut Pull;100000;120;fr;Category 1;TVA 20%;A;false
2430227636;Pepper - Chillies, Crushed;100000;80;fr;Category 2;TVA 20%;A;false
285388264;Extract Vanilla Pure;100000;35;fr;Category 2;TVA 20%;A;false
2564094397;Chinese Lemon Pork;100000;396;fr;Category 5;TVA 20%;A;true
3285658266;Kellogs Special K Cereal;100000;147;fr;Category 4;TVA 20%;A;false
1634435147;Stainless Steel Cleaner Vision;100000;317;fr;Category 8;TVA 20%;A;true
5257897934;Lotus Rootlets - Canned;100000;155;fr;Category 7;TVA 20%;A;true
9302669318;Vodka - Smirnoff;100000;152;fr;Category 0;TVA 20%;A;true
6384167158;Eggplant Oriental;100000;282;fr;Category 2;TVA 20%;A;true
5362947924;Veal - Nuckle;100000;371;fr;Category 2;TVA 20%;A;true
5212116868;Beer - Sleemans Cream Ale;100000;332;fr;Category 9;TVA 20%;A;false
6223544225;Cheese - Oka;100000;121;fr;Category 1;TVA 20%;A;true
8849358395;Coffee - Colombian, Portioned;100000;354;fr;Category 5;TVA 20%;A;true
