Product code;Product name;Quantity;Price;Language;Category;Taxes;Status;Image URL;Company id
9184420033;Pumpkin - Seed;100000;333;fr;Category 3;TVA 20%;A;http://dummyimage.com/638x622.png/ff4444/ffffff;3
4619005756;Sterno - Chafing Dish Fuel;100000;389;fr;Category 0;TVA 20%;A;http://dummyimage.com/519x405.jpg/ff4444/ffffff;5
5628739250;Oil - Safflower;100000;377;fr;Category 2;TVA 20%;A;http://dummyimage.com/442x572.bmp/cc0000/ffffff;6
7959123761;Wine - Montecillo Rioja Crianza;100000;196;fr;Category 7;TVA 20%;A;http://dummyimage.com/625x543.bmp/cc0000/ffffff;11
6712073716;Quiche Assorted;100000;140;fr;Category 7;TVA 20%;A;http://dummyimage.com/643x692.png/cc0000/ffffff;12
6520047218;Pasta - Angel Hair;100000;45;fr;Category 9;TVA 20%;A;http://dummyimage.com/799x409.bmp/5fa2dd/ffffff;11
1580532700;Cheese - Cream Cheese;100000;309;fr;Category 9;TVA 20%;A;http://dummyimage.com/639x793.bmp/ff4444/ffffff;14
5351550144;Bread - Italian Sesame Poly;100000;29;fr;Category 1;TVA 20%;A;http://dummyimage.com/555x792.bmp/dddddd/000000;12
9392100189;Aspic - Clear;100000;371;fr;Category 1;TVA 20%;A;http://dummyimage.com/641x529.png/dddddd/000000;9
6936343377;Samosa - Veg;100000;312;fr;Category 1;TVA 20%;A;http://dummyimage.com/645x728.png/dddddd/000000;4
8105080105;Buffalo - Tenderloin;100000;273;fr;Category 3;TVA 20%;A;http://dummyimage.com/628x636.jpg/cc0000/ffffff;1
9077871104;Fireball Whisky;100000;12;fr;Category 6;TVA 20%;A;http://dummyimage.com/741x690.png/ff4444/ffffff;1
6760931170;Juice - Orangina;100000;275;fr;Category 3;TVA 20%;A;http://dummyimage.com/763x438.bmp/5fa2dd/ffffff;13
9598504073;Currants;100000;35;fr;Category 7;TVA 20%;A;http://dummyimage.com/747x621.bmp/5fa2dd/ffffff;9
4647886843;Cattail Hearts;100000;173;fr;Category 4;TVA 20%;A;http://dummyimage.com/560x523.png/cc0000/ffffff;3
5547040662;Bread - Pita;100000;379;fr;Category 0;TVA 20%;A;http://dummyimage.com/679x553.jpg/5fa2dd/ffffff;13
7400578724;Sobe - Cranberry Grapefruit;100000;248;fr;Category 1;TVA 20%;A;http://dummyimage.com/407x735.png/ff4444/ffffff;9
9981293509;Lid - 10,12,16 Oz;100000;128;fr;Category 5;TVA 20%;A;http://dummyimage.com/723x423.bmp/ff4444/ffffff;12
6477200456;Carbonated Water - Wildberry;100000;330;fr;Category 1;TVA 20%;A;http://dummyimage.com/429x472.jpg/dddddd/000000;7
6239625403;Herb Du Provence - Primerba;100000;296;fr;Category 3;TVA 20%;A;http://dummyimage.com/517x782.jpg/5fa2dd/ffffff;1
6518539518;Gherkin - Sour;100000;202;fr;Category 2;TVA 20%;A;http://dummyimage.com/516x621.bmp/5fa2dd/ffffff;13
0420581300;Garbag Bags - Black;100000;318;fr;Category 9;TVA 20%;A;http://dummyimage.com/469x484.jpg/dddddd/000000;10
5693862030;Puree - Mocha;100000;341;fr;Category 5;TVA 20%;A;http://dummyimage.com/711x742.jpg/5fa2dd/ffffff;7
6150438061;Shrimp - 21/25, Peel And Deviened;100000;61;fr;Category 3;TVA 20%;A;http://dummyimage.com/546x473.bmp/cc0000/ffffff;9
2682666612;Liqueur Banana, Ramazzotti;100000;156;fr;Category 8;TVA 20%;A;http://dummyimage.com/706x537.jpg/ff4444/ffffff;15
2523601241;Coffee Decaf Colombian;100000;3;fr;Category 6;TVA 20%;A;http://dummyimage.com/522x621.bmp/cc0000/ffffff;5
0156516868;Shark - Loin;100000;31;fr;Category 5;TVA 20%;A;http://dummyimage.com/550x724.bmp/dddddd/000000;3
7832355553;Veal - Liver;100000;93;fr;Category 3;TVA 20%;A;http://dummyimage.com/457x624.bmp/cc0000/ffffff;2
8697600681;Sauce - Chili;100000;334;fr;Category 9;TVA 20%;A;http://dummyimage.com/477x753.bmp/dddddd/000000;14
3098607379;Yukon Jack;100000;275;fr;Category 8;TVA 20%;A;http://dummyimage.com/637x584.png/ff4444/ffffff;5
8160847751;Bread - Ciabatta Buns;100000;367;fr;Category 5;TVA 20%;A;http://dummyimage.com/543x789.jpg/ff4444/ffffff;14
4103745514;Wine - Pinot Noir Stoneleigh;100000;184;fr;Category 4;TVA 20%;A;http://dummyimage.com/522x645.jpg/dddddd/000000;13
5637770756;Turkey - Breast, Boneless Sk On;100000;332;fr;Category 8;TVA 20%;A;http://dummyimage.com/607x800.bmp/5fa2dd/ffffff;15
0252622773;Bread - Bistro White;100000;337;fr;Category 2;TVA 20%;A;http://dummyimage.com/415x571.jpg/5fa2dd/ffffff;2
0861287557;French Pastry - Mini Chocolate;100000;329;fr;Category 1;TVA 20%;A;http://dummyimage.com/787x583.jpg/cc0000/ffffff;6
5515172648;Bacardi Limon;100000;97;fr;Category 8;TVA 20%;A;http://dummyimage.com/620x704.bmp/dddddd/000000;10
4650329012;Sugar - Splenda Sweetener;100000;226;fr;Category 6;TVA 20%;A;http://dummyimage.com/582x773.bmp/dddddd/000000;2
3962374497;Bread - Rolls, Corn;100000;59;fr;Category 2;TVA 20%;A;http://dummyimage.com/582x512.png/ff4444/ffffff;8
7739581575;Tandoori Curry Paste;100000;188;fr;Category 3;TVA 20%;A;http://dummyimage.com/542x505.png/dddddd/000000;11
7670440923;Beer - Tetleys;100000;248;fr;Category 6;TVA 20%;A;http://dummyimage.com/793x431.jpg/dddddd/000000;11
5719791936;Lettuce - Boston Bib - Organic;100000;155;fr;Category 0;TVA 20%;A;http://dummyimage.com/585x723.bmp/cc0000/ffffff;3
7036915964;Bouq All Italian - Primerba;100000;175;fr;Category 0;TVA 20%;A;http://dummyimage.com/624x800.jpg/dddddd/000000;12
5562039493;Cheese - Comtomme;100000;118;fr;Category 7;TVA 20%;A;http://dummyimage.com/769x407.jpg/cc0000/ffffff;10
5912648829;Beef - Bones, Cut - Up;100000;236;fr;Category 5;TVA 20%;A;http://dummyimage.com/561x489.png/5fa2dd/ffffff;6
0494282787;Cream Of Tartar;100000;212;fr;Category 7;TVA 20%;A;http://dummyimage.com/644x624.bmp/5fa2dd/ffffff;4
0485511830;Wine - Red, Pinot Noir, Chateau;100000;44;fr;Category 8;TVA 20%;A;http://dummyimage.com/485x528.png/5fa2dd/ffffff;5
7785660755;Turnip - White;100000;333;fr;Category 9;TVA 20%;A;http://dummyimage.com/597x434.png/5fa2dd/ffffff;9
9479025369;Cheese - Bocconcini;100000;208;fr;Category 8;TVA 20%;A;http://dummyimage.com/518x430.jpg/5fa2dd/ffffff;12
8384918568;Lamb - Leg, Boneless;100000;219;fr;Category 0;TVA 20%;A;http://dummyimage.com/529x516.bmp/dddddd/000000;11
8322928487;Icecream - Dibs;100000;316;fr;Category 7;TVA 20%;A;http://dummyimage.com/651x758.bmp/dddddd/000000;15
5763903586;Soup Campbells;100000;258;fr;Category 3;TVA 20%;A;http://dummyimage.com/770x789.png/dddddd/000000;3
7767417849;Juice - Ocean Spray Kiwi;100000;293;fr;Category 1;TVA 20%;A;http://dummyimage.com/734x423.jpg/cc0000/ffffff;15
4165591343;Longos - Chicken Wings;100000;55;fr;Category 7;TVA 20%;A;http://dummyimage.com/401x642.jpg/cc0000/ffffff;13
1330627063;Plums - Red;100000;144;fr;Category 1;TVA 20%;A;http://dummyimage.com/592x797.bmp/dddddd/000000;11
9068448328;Dried Peach;100000;26;fr;Category 8;TVA 20%;A;http://dummyimage.com/760x788.jpg/dddddd/000000;13
1048078299;Marjoram - Dried, Rubbed;100000;45;fr;Category 8;TVA 20%;A;http://dummyimage.com/561x770.bmp/cc0000/ffffff;11
8213149856;Pasta - Penne, Lisce, Dry;100000;285;fr;Category 4;TVA 20%;A;http://dummyimage.com/586x469.jpg/dddddd/000000;13
2197195326;Longos - Greek Salad;100000;219;fr;Category 7;TVA 20%;A;http://dummyimage.com/485x686.bmp/dddddd/000000;14
4679480812;Longos - Greek Salad;100000;333;fr;Category 4;TVA 20%;A;http://dummyimage.com/720x498.bmp/dddddd/000000;13
9734529582;Brandy Apricot;100000;254;fr;Category 3;TVA 20%;A;http://dummyimage.com/595x677.png/ff4444/ffffff;3
5746171761;Octopus - Baby, Cleaned;100000;156;fr;Category 8;TVA 20%;A;http://dummyimage.com/526x498.png/ff4444/ffffff;14
9293178714;Sambuca - Ramazzotti;100000;363;fr;Category 8;TVA 20%;A;http://dummyimage.com/573x520.bmp/cc0000/ffffff;7
0184422583;Ham - Smoked, Bone - In;100000;293;fr;Category 6;TVA 20%;A;http://dummyimage.com/448x751.jpg/dddddd/000000;3
9621078372;Creme De Banane - Marie;100000;186;fr;Category 0;TVA 20%;A;http://dummyimage.com/516x516.png/5fa2dd/ffffff;10
3354794049;Wine - Chardonnay Mondavi;100000;291;fr;Category 7;TVA 20%;A;http://dummyimage.com/428x729.bmp/cc0000/ffffff;5
5661261560;Muffin Hinge - 211n;100000;235;fr;Category 6;TVA 20%;A;http://dummyimage.com/651x545.bmp/cc0000/ffffff;14
7296424256;Thermometer Digital;100000;177;fr;Category 3;TVA 20%;A;http://dummyimage.com/462x797.bmp/5fa2dd/ffffff;5
0688014946;Beer - Steamwhistle;100000;208;fr;Category 1;TVA 20%;A;http://dummyimage.com/646x769.bmp/cc0000/ffffff;7
2795243244;Bread - Frozen Basket Variety;100000;326;fr;Category 8;TVA 20%;A;http://dummyimage.com/788x694.bmp/dddddd/000000;12
7074561213;Cranberry Foccacia;100000;290;fr;Category 3;TVA 20%;A;http://dummyimage.com/627x472.png/ff4444/ffffff;5
3696483834;Bread - Assorted Rolls;100000;47;fr;Category 5;TVA 20%;A;http://dummyimage.com/660x556.png/cc0000/ffffff;7
9140592969;Pork - Butt, Boneless;100000;262;fr;Category 8;TVA 20%;A;http://dummyimage.com/445x441.bmp/ff4444/ffffff;7
2638863606;Bread - Crusty Italian Poly;100000;305;fr;Category 8;TVA 20%;A;http://dummyimage.com/423x482.jpg/cc0000/ffffff;13
5936061739;Gelatine Leaves - Bulk;100000;336;fr;Category 8;TVA 20%;A;http://dummyimage.com/509x606.bmp/ff4444/ffffff;7
1343757053;Soup - French Onion;100000;205;fr;Category 1;TVA 20%;A;http://dummyimage.com/587x691.png/dddddd/000000;13
2745794261;Bagelers;100000;129;fr;Category 9;TVA 20%;A;http://dummyimage.com/543x772.png/dddddd/000000;2
7060506321;Pineapple - Canned, Rings;100000;121;fr;Category 3;TVA 20%;A;http://dummyimage.com/476x727.bmp/cc0000/ffffff;8
0572422126;Wine - Chenin Blanc K.w.v.;100000;248;fr;Category 2;TVA 20%;A;http://dummyimage.com/643x606.jpg/dddddd/000000;12
8667596463;Lettuce - Lolla Rosa;100000;17;fr;Category 2;TVA 20%;A;http://dummyimage.com/419x724.bmp/5fa2dd/ffffff;10
8815352561;Tea - Darjeeling, Azzura;100000;76;fr;Category 1;TVA 20%;A;http://dummyimage.com/425x719.png/cc0000/ffffff;14
3455644806;Gingerale - Schweppes, 355 Ml;100000;47;fr;Category 8;TVA 20%;A;http://dummyimage.com/593x721.jpg/dddddd/000000;15
2421711381;Tahini Paste;100000;22;fr;Category 1;TVA 20%;A;http://dummyimage.com/684x467.jpg/ff4444/ffffff;9
7162770812;Taro Leaves;100000;173;fr;Category 1;TVA 20%;A;http://dummyimage.com/512x782.png/5fa2dd/ffffff;11
5536714586;Sprouts - Brussel;100000;360;fr;Category 4;TVA 20%;A;http://dummyimage.com/634x685.png/cc0000/ffffff;7
4626313150;Sage - Fresh;100000;295;fr;Category 4;TVA 20%;A;http://dummyimage.com/464x696.png/cc0000/ffffff;2
7979610041;Turkey - Whole, Fresh;100000;352;fr;Category 6;TVA 20%;A;http://dummyimage.com/775x453.png/ff4444/ffffff;4
5875957477;Container - Clear 32 Oz;100000;346;fr;Category 7;TVA 20%;A;http://dummyimage.com/744x675.bmp/5fa2dd/ffffff;1
2888649122;Seedlings - Clamshell;100000;316;fr;Category 8;TVA 20%;A;http://dummyimage.com/493x789.png/5fa2dd/ffffff;5
8013346316;Flour Pastry Super Fine;100000;199;fr;Category 8;TVA 20%;A;http://dummyimage.com/428x756.jpg/5fa2dd/ffffff;10
3962534438;Soup Campbells - Italian Wedding;100000;14;fr;Category 5;TVA 20%;A;http://dummyimage.com/644x462.png/dddddd/000000;10
7291314591;Yukon Jack;100000;120;fr;Category 1;TVA 20%;A;http://dummyimage.com/655x467.bmp/ff4444/ffffff;1
7500134568;Ostrich - Prime Cut;100000;169;fr;Category 7;TVA 20%;A;http://dummyimage.com/553x688.png/ff4444/ffffff;2
8002496853;Chocolate Bar - Oh Henry;100000;16;fr;Category 7;TVA 20%;A;http://dummyimage.com/722x463.png/ff4444/ffffff;9
1929253778;Sambuca - Ramazzotti;100000;324;fr;Category 8;TVA 20%;A;http://dummyimage.com/490x717.jpg/ff4444/ffffff;1
9873806576;Rootbeer;100000;214;fr;Category 2;TVA 20%;A;http://dummyimage.com/712x520.jpg/cc0000/ffffff;2
1303766141;Ham - Cooked;100000;35;fr;Category 1;TVA 20%;A;http://dummyimage.com/599x555.bmp/ff4444/ffffff;5
5065571362;Appetizer - Mini Egg Roll, Shrimp;100000;142;fr;Category 0;TVA 20%;A;http://dummyimage.com/527x627.png/5fa2dd/ffffff;10
3658958777;Drambuie;100000;293;fr;Category 2;TVA 20%;A;http://dummyimage.com/647x751.jpg/ff4444/ffffff;1
4919465600;Cheese - Havarti, Roasted Garlic;100000;353;fr;Category 0;TVA 20%;A;http://dummyimage.com/448x576.jpg/dddddd/000000;10
3555451771;Spinach - Frozen;100000;133;fr;Category 5;TVA 20%;A;http://dummyimage.com/548x576.bmp/cc0000/ffffff;12
4855838781;Cheese - Ricotta;100000;364;fr;Category 0;TVA 20%;A;http://dummyimage.com/682x644.png/5fa2dd/ffffff;10
7077505484;Crackers - Soda / Saltins;100000;30;fr;Category 6;TVA 20%;A;http://dummyimage.com/725x683.bmp/5fa2dd/ffffff;1
6178644486;Apple - Custard;100000;333;fr;Category 0;TVA 20%;A;http://dummyimage.com/644x681.bmp/dddddd/000000;8
3290489030;Dill - Primerba, Paste;100000;60;fr;Category 6;TVA 20%;A;http://dummyimage.com/404x794.bmp/cc0000/ffffff;13
3504482835;Island Oasis - Ice Cream Mix;100000;81;fr;Category 6;TVA 20%;A;http://dummyimage.com/623x632.jpg/ff4444/ffffff;12
1095697670;Barley - Pearl;100000;382;fr;Category 3;TVA 20%;A;http://dummyimage.com/619x596.jpg/dddddd/000000;13
7911142394;Wine - Ej Gallo Sonoma;100000;384;fr;Category 2;TVA 20%;A;http://dummyimage.com/731x438.jpg/dddddd/000000;2
7242112568;Soup - Campbells, Chix Gumbo;100000;224;fr;Category 6;TVA 20%;A;http://dummyimage.com/496x525.jpg/5fa2dd/ffffff;12
1484875846;Chicken - Livers;100000;53;fr;Category 6;TVA 20%;A;http://dummyimage.com/555x683.bmp/cc0000/ffffff;13
0699834225;Ice Cream - Life Savers;100000;286;fr;Category 1;TVA 20%;A;http://dummyimage.com/498x668.jpg/5fa2dd/ffffff;7
0894335656;Pan Grease;100000;379;fr;Category 1;TVA 20%;A;http://dummyimage.com/593x719.bmp/cc0000/ffffff;13
8606452429;Pectin;100000;11;fr;Category 9;TVA 20%;A;http://dummyimage.com/506x649.png/cc0000/ffffff;1
6402571912;Lettuce - Spring Mix;100000;271;fr;Category 6;TVA 20%;A;http://dummyimage.com/549x506.jpg/cc0000/ffffff;12
3704796622;Flour - Buckwheat, Dark;100000;309;fr;Category 7;TVA 20%;A;http://dummyimage.com/408x772.jpg/cc0000/ffffff;9
0420270110;Crush - Orange, 355ml;100000;78;fr;Category 1;TVA 20%;A;http://dummyimage.com/648x467.bmp/ff4444/ffffff;10
8381919296;Mushroom - Portebello;100000;123;fr;Category 5;TVA 20%;A;http://dummyimage.com/799x753.png/5fa2dd/ffffff;8
0520792273;Pernod;100000;396;fr;Category 2;TVA 20%;A;http://dummyimage.com/739x713.png/cc0000/ffffff;11
3887905244;Kirsch - Schloss;100000;47;fr;Category 0;TVA 20%;A;http://dummyimage.com/550x434.jpg/ff4444/ffffff;13
1400705909;Bread - 10 Grain Parisian;100000;147;fr;Category 8;TVA 20%;A;http://dummyimage.com/743x574.png/5fa2dd/ffffff;10
3188171365;Irish Cream - Butterscotch;100000;58;fr;Category 3;TVA 20%;A;http://dummyimage.com/589x616.bmp/cc0000/ffffff;2
7514812359;Devonshire Cream;100000;184;fr;Category 7;TVA 20%;A;http://dummyimage.com/635x692.png/dddddd/000000;4
4564851518;Wine - Barolo Fontanafredda;100000;145;fr;Category 9;TVA 20%;A;http://dummyimage.com/710x453.png/ff4444/ffffff;10
6385737227;Oil - Olive Bertolli;100000;151;fr;Category 1;TVA 20%;A;http://dummyimage.com/550x663.png/ff4444/ffffff;14
1710403764;Tea - Darjeeling, Azzura;100000;381;fr;Category 1;TVA 20%;A;http://dummyimage.com/504x776.png/ff4444/ffffff;10
0121586092;Beef - Rib Roast, Cap On;100000;273;fr;Category 3;TVA 20%;A;http://dummyimage.com/778x460.jpg/cc0000/ffffff;1
2770844807;Water - San Pellegrino;100000;82;fr;Category 1;TVA 20%;A;http://dummyimage.com/725x662.png/ff4444/ffffff;10
6329511237;Pork - Belly Fresh;100000;243;fr;Category 1;TVA 20%;A;http://dummyimage.com/596x548.bmp/5fa2dd/ffffff;3
9502362367;Veal - Leg;100000;162;fr;Category 1;TVA 20%;A;http://dummyimage.com/427x692.bmp/ff4444/ffffff;4
8971228170;Fib N9 - Prague Powder;100000;388;fr;Category 8;TVA 20%;A;http://dummyimage.com/622x684.png/dddddd/000000;10
5797365975;Pate - Peppercorn;100000;56;fr;Category 9;TVA 20%;A;http://dummyimage.com/657x713.png/5fa2dd/ffffff;8
3762449978;Beef - Bones, Marrow;100000;397;fr;Category 1;TVA 20%;A;http://dummyimage.com/540x747.png/dddddd/000000;13
9571459206;Doilies - 10, Paper;100000;103;fr;Category 8;TVA 20%;A;http://dummyimage.com/612x669.bmp/ff4444/ffffff;14
6129776877;Yogurt - Raspberry, 175 Gr;100000;250;fr;Category 9;TVA 20%;A;http://dummyimage.com/655x697.png/ff4444/ffffff;3
1073048965;Beef Dry Aged Tenderloin Aaa;100000;348;fr;Category 7;TVA 20%;A;http://dummyimage.com/478x437.jpg/ff4444/ffffff;8
7305611577;Red Pepper Paste;100000;33;fr;Category 3;TVA 20%;A;http://dummyimage.com/641x511.jpg/5fa2dd/ffffff;5
4149726039;Cactus Pads;100000;259;fr;Category 6;TVA 20%;A;http://dummyimage.com/476x782.bmp/dddddd/000000;15
1971703277;Five Alive Citrus;100000;291;fr;Category 6;TVA 20%;A;http://dummyimage.com/435x755.bmp/dddddd/000000;2
4850511352;Ecolab Silver Fusion;100000;165;fr;Category 3;TVA 20%;A;http://dummyimage.com/722x553.bmp/cc0000/ffffff;5
1489229792;Vinegar - Tarragon;100000;352;fr;Category 8;TVA 20%;A;http://dummyimage.com/577x748.jpg/dddddd/000000;3
1499175638;Chocolate - Pistoles, White;100000;26;fr;Category 8;TVA 20%;A;http://dummyimage.com/790x621.jpg/dddddd/000000;5
8325029124;Wonton Wrappers;100000;206;fr;Category 6;TVA 20%;A;http://dummyimage.com/619x447.png/dddddd/000000;4
2203215917;Lamb - Shoulder;100000;107;fr;Category 2;TVA 20%;A;http://dummyimage.com/770x757.jpg/ff4444/ffffff;6
0474660822;Wine - Magnotta - Bel Paese White;100000;335;fr;Category 3;TVA 20%;A;http://dummyimage.com/633x488.bmp/dddddd/000000;6
9509874408;Fruit Salad Deluxe;100000;336;fr;Category 7;TVA 20%;A;http://dummyimage.com/659x540.jpg/dddddd/000000;6
3538490484;Kaffir Lime Leaves;100000;14;fr;Category 0;TVA 20%;A;http://dummyimage.com/611x456.png/5fa2dd/ffffff;5
2301234212;Squid - Breaded;100000;365;fr;Category 7;TVA 20%;A;http://dummyimage.com/571x599.jpg/dddddd/000000;3
6613207574;Island Oasis - Magarita Mix;100000;343;fr;Category 0;TVA 20%;A;http://dummyimage.com/781x761.bmp/5fa2dd/ffffff;10
6529058448;Smoked Paprika;100000;278;fr;Category 3;TVA 20%;A;http://dummyimage.com/751x613.png/cc0000/ffffff;7
3343139485;Mudslide;100000;314;fr;Category 0;TVA 20%;A;http://dummyimage.com/471x668.png/cc0000/ffffff;9
8599126175;Beer - Upper Canada Lager;100000;178;fr;Category 3;TVA 20%;A;http://dummyimage.com/460x690.png/dddddd/000000;13
7383352788;Tomatoes Tear Drop;100000;88;fr;Category 0;TVA 20%;A;http://dummyimage.com/712x717.bmp/ff4444/ffffff;9
5733378507;Flour - Teff;100000;225;fr;Category 3;TVA 20%;A;http://dummyimage.com/434x452.png/ff4444/ffffff;8
6099832491;Wine - Ej Gallo Sierra Valley;100000;103;fr;Category 9;TVA 20%;A;http://dummyimage.com/517x675.jpg/ff4444/ffffff;9
1661141888;Bag Stand;100000;214;fr;Category 4;TVA 20%;A;http://dummyimage.com/738x439.png/ff4444/ffffff;8
8028007781;Orange - Tangerine;100000;173;fr;Category 4;TVA 20%;A;http://dummyimage.com/714x559.png/5fa2dd/ffffff;13
1531887533;Cup - 3.5oz, Foam;100000;389;fr;Category 8;TVA 20%;A;http://dummyimage.com/431x691.bmp/cc0000/ffffff;15
8363373109;Pepper - Red Thai;100000;6;fr;Category 0;TVA 20%;A;http://dummyimage.com/799x575.png/dddddd/000000;15
0189393178;Liqueur Banana, Ramazzotti;100000;81;fr;Category 4;TVA 20%;A;http://dummyimage.com/430x458.jpg/5fa2dd/ffffff;14
3037325109;Veal - Eye Of Round;100000;324;fr;Category 9;TVA 20%;A;http://dummyimage.com/780x717.jpg/dddddd/000000;14
9716912733;Lettuce - Red Leaf;100000;168;fr;Category 1;TVA 20%;A;http://dummyimage.com/539x759.bmp/5fa2dd/ffffff;12
0555778294;Kellogs Raisan Bran Bars;100000;10;fr;Category 7;TVA 20%;A;http://dummyimage.com/752x597.jpg/cc0000/ffffff;10
3572362343;Tomatoes Tear Drop Yellow;100000;101;fr;Category 9;TVA 20%;A;http://dummyimage.com/501x616.bmp/ff4444/ffffff;9
2646528402;Bandage - Finger Cots;100000;377;fr;Category 5;TVA 20%;A;http://dummyimage.com/433x456.jpg/ff4444/ffffff;11
0348463979;Red Snapper - Fresh, Whole;100000;360;fr;Category 9;TVA 20%;A;http://dummyimage.com/736x644.bmp/cc0000/ffffff;6
6542265298;Eggs - Extra Large;100000;87;fr;Category 6;TVA 20%;A;http://dummyimage.com/542x669.bmp/cc0000/ffffff;2
7565286696;Trout - Rainbow, Fresh;100000;250;fr;Category 4;TVA 20%;A;http://dummyimage.com/607x608.png/ff4444/ffffff;14
9075978083;Mint - Fresh;100000;44;fr;Category 0;TVA 20%;A;http://dummyimage.com/624x637.bmp/ff4444/ffffff;7
3272126661;Marjoram - Fresh;100000;143;fr;Category 4;TVA 20%;A;http://dummyimage.com/711x559.bmp/ff4444/ffffff;13
5618501677;Muffin Hinge - 211n;100000;319;fr;Category 1;TVA 20%;A;http://dummyimage.com/712x481.png/ff4444/ffffff;11
6038484771;Lid - 10,12,16 Oz;100000;179;fr;Category 2;TVA 20%;A;http://dummyimage.com/662x737.jpg/dddddd/000000;7
2935533080;Lighter - Bbq;100000;125;fr;Category 3;TVA 20%;A;http://dummyimage.com/781x776.bmp/5fa2dd/ffffff;9
5019599498;French Pastry - Mini Chocolate;100000;369;fr;Category 8;TVA 20%;A;http://dummyimage.com/581x496.jpg/cc0000/ffffff;10
6739757595;Kiwano;100000;331;fr;Category 8;TVA 20%;A;http://dummyimage.com/738x743.png/dddddd/000000;9
0662011921;Shrimp - Baby, Cold Water;100000;329;fr;Category 5;TVA 20%;A;http://dummyimage.com/670x602.jpg/5fa2dd/ffffff;8
1307808830;Juice - Orange, Concentrate;100000;193;fr;Category 7;TVA 20%;A;http://dummyimage.com/400x674.png/5fa2dd/ffffff;9
1054695571;Pasta - Bauletti, Chicken White;100000;222;fr;Category 6;TVA 20%;A;http://dummyimage.com/670x617.bmp/dddddd/000000;11
2450233453;Beef - Bresaola;100000;261;fr;Category 7;TVA 20%;A;http://dummyimage.com/646x637.jpg/cc0000/ffffff;3
2522901140;Bols Melon Liqueur;100000;352;fr;Category 7;TVA 20%;A;http://dummyimage.com/787x708.jpg/ff4444/ffffff;5
0648907342;Ginsing - Fresh;100000;280;fr;Category 7;TVA 20%;A;http://dummyimage.com/671x479.png/ff4444/ffffff;14
1745175964;Rabbit - Whole;100000;147;fr;Category 0;TVA 20%;A;http://dummyimage.com/643x413.bmp/ff4444/ffffff;7
1130059226;Tea Leaves - Oolong;100000;171;fr;Category 8;TVA 20%;A;http://dummyimage.com/463x755.jpg/cc0000/ffffff;11
2629561554;Pork - Bacon, Double Smoked;100000;339;fr;Category 4;TVA 20%;A;http://dummyimage.com/726x484.png/5fa2dd/ffffff;10
0563062495;Paper - Brown Paper Mini Cups;100000;42;fr;Category 0;TVA 20%;A;http://dummyimage.com/751x555.jpg/ff4444/ffffff;6
1361208861;Sea Bass - Whole;100000;53;fr;Category 5;TVA 20%;A;http://dummyimage.com/665x434.png/5fa2dd/ffffff;10
6058708222;Sprouts - Onion;100000;346;fr;Category 4;TVA 20%;A;http://dummyimage.com/663x774.png/dddddd/000000;4
7858682943;Scallop - St. Jaques;100000;172;fr;Category 4;TVA 20%;A;http://dummyimage.com/696x725.bmp/5fa2dd/ffffff;3
9569791561;Cornish Hen;100000;367;fr;Category 9;TVA 20%;A;http://dummyimage.com/498x663.jpg/5fa2dd/ffffff;4
9983799482;Stock - Fish;100000;85;fr;Category 5;TVA 20%;A;http://dummyimage.com/686x619.jpg/cc0000/ffffff;2
8551270507;Beer - Paulaner Hefeweisse;100000;343;fr;Category 5;TVA 20%;A;http://dummyimage.com/547x776.jpg/cc0000/ffffff;8
5214628561;Hot Choc Vending;100000;278;fr;Category 6;TVA 20%;A;http://dummyimage.com/763x448.bmp/cc0000/ffffff;1
4688480772;Jolt Cola;100000;309;fr;Category 6;TVA 20%;A;http://dummyimage.com/504x550.png/cc0000/ffffff;1
3565915025;Magnotta - Bel Paese White;100000;232;fr;Category 9;TVA 20%;A;http://dummyimage.com/645x510.bmp/dddddd/000000;8
6605350952;Bread Base - Toscano;100000;259;fr;Category 3;TVA 20%;A;http://dummyimage.com/482x561.jpg/dddddd/000000;2
5111333726;Vinegar - Red Wine;100000;318;fr;Category 0;TVA 20%;A;http://dummyimage.com/412x499.jpg/5fa2dd/ffffff;14
4053345205;Muffin Mix - Morning Glory;100000;44;fr;Category 2;TVA 20%;A;http://dummyimage.com/614x461.bmp/cc0000/ffffff;4
1387933114;Sea Urchin;100000;77;fr;Category 5;TVA 20%;A;http://dummyimage.com/461x626.jpg/5fa2dd/ffffff;4
5416545444;Pepper - Chili Powder;100000;101;fr;Category 3;TVA 20%;A;http://dummyimage.com/447x535.png/cc0000/ffffff;1
5013480678;Longan;100000;249;fr;Category 8;TVA 20%;A;http://dummyimage.com/498x792.png/dddddd/000000;15
6433601312;Juice - Orangina;100000;17;fr;Category 1;TVA 20%;A;http://dummyimage.com/786x761.bmp/5fa2dd/ffffff;10
9681165491;Red Currants;100000;21;fr;Category 2;TVA 20%;A;http://dummyimage.com/681x761.bmp/cc0000/ffffff;5
7143940771;Appetizer - Veg Assortment;100000;25;fr;Category 7;TVA 20%;A;http://dummyimage.com/674x558.bmp/5fa2dd/ffffff;14
8713992566;Lemon Pepper;100000;238;fr;Category 5;TVA 20%;A;http://dummyimage.com/624x484.bmp/dddddd/000000;6
4808685018;Sterno - Chafing Dish Fuel;100000;132;fr;Category 5;TVA 20%;A;http://dummyimage.com/638x691.bmp/5fa2dd/ffffff;12
