Product code;Product name;Quantity;Price;Divisions included;Language;Category;Taxes;Status
1103767429;Potatoes - Purple, Organic;100000;405;HR;fr;Category 8;TVA 20%;A
930457250;Syrup - Pancake;100000;161;ZW;fr;Category 8;TVA 20%;A
1296145522;The Pop Shoppe - Grape;100000;11;CN;fr;Category 6;TVA 20%;A
3841044883;Pork - Suckling Pig;100000;62;CN;fr;Category 4;TVA 20%;A
7725701079;Appetizer - Cheese Bites;100000;130;BG;fr;Category 7;TVA 20%;A
5564908910;Mackerel Whole Fresh;100000;224;EE;fr;Category 7;TVA 20%;A
7889308787;Crackers - Graham;100000;345;PH;fr;Category 7;TVA 20%;A
7630936915;Coffee - Frthy Coffee Crisp;100000;212;FR;fr;Category 1;TVA 20%;A
7374960980;Table Cloth 53x69 White;100000;410;ID;fr;Category 6;TVA 20%;A
7651364007;Lemonade - Black Cherry, 591 Ml;100000;366;CA;fr;Category 7;TVA 20%;A
8633591332;Lobak;100000;125;PL;fr;Category 1;TVA 20%;A
4026045463;Sauce - Fish 25 Ozf Bottle;100000;192;BR;fr;Category 8;TVA 20%;A
6168616705;Savory;100000;492;RU;fr;Category 8;TVA 20%;A
9998083125;Table Cloth 91x91 Colour;100000;275;SE;fr;Category 8;TVA 20%;A
9434012406;Vinegar - Raspberry;100000;174;AR;fr;Category 3;TVA 20%;A
7242763312;Pasta - Lasagna, Dry;100000;267;CN;fr;Category 6;TVA 20%;A
943571170;Almonds Ground Blanched;100000;361;GB;fr;Category 5;TVA 20%;A
5776382408;Sauce - Demi Glace;100000;90;MA;fr;Category 5;TVA 20%;A
6920991845;Cheese - Bakers Cream Cheese;100000;240;RU;fr;Category 7;TVA 20%;A
9767008039;Carbonated Water - Cherry;100000;159;CN;fr;Category 6;TVA 20%;A
7031071356;Tart - Pecan Butter Squares;100000;404;XK;fr;Category 1;TVA 20%;A
517851504;Puree - Raspberry;100000;191;GR;fr;Category 6;TVA 20%;A
6981377926;Shrimp - Baby, Cold Water;100000;363;TZ;fr;Category 0;TVA 20%;A
7913362723;Corn - Cream, Canned;100000;7;CN;fr;Category 1;TVA 20%;A
6142200331;Flour - Corn, Fine;100000;319;ID;fr;Category 4;TVA 20%;A
2507217995;Buffalo - Striploin;100000;281;PL;fr;Category 4;TVA 20%;A
5573283235;Paste - Black Olive;100000;298;VN;fr;Category 2;TVA 20%;A
3250455342;Rye Special Old;100000;3;RU;fr;Category 5;TVA 20%;A
7670973013;Veal - Shank, Pieces;100000;392;AZ;fr;Category 4;TVA 20%;A
6228522361;Pork - Back, Long Cut, Boneless;100000;138;ID;fr;Category 2;TVA 20%;A
5128493024;Creme De Menthe Green;100000;382;PL;fr;Category 3;TVA 20%;A
7068061516;Ham - Virginia;100000;489;ID;fr;Category 8;TVA 20%;A
2375488113;Allspice - Jamaican;100000;150;JP;fr;Category 8;TVA 20%;A
7526296778;Schnappes Peppermint - Walker;100000;125;ID;fr;Category 1;TVA 20%;A
983809321;Chicken - Base, Ultimate;100000;398;KE;fr;Category 8;TVA 20%;A
5779226822;Snapple Raspberry Tea;100000;470;FR;fr;Category 7;TVA 20%;A
2864749432;Wine - Red, Pinot Noir, Chateau;100000;496;PT;fr;Category 5;TVA 20%;A
5494563340;Haggis;100000;349;RU;fr;Category 3;TVA 20%;A
8780187854;Wine - Magnotta - Cab Franc;100000;407;AF;fr;Category 9;TVA 20%;A
9395333626;Plastic Arrow Stir Stick;100000;247;FR;fr;Category 7;TVA 20%;A
2985991943;Carbonated Water - Blackberry;100000;64;ID;fr;Category 1;TVA 20%;A
3083332629;Tea - Black Currant;100000;209;SE;fr;Category 0;TVA 20%;A
176808531;Soup - French Can Pea;100000;454;CN;fr;Category 5;TVA 20%;A
495955469;Turkey Tenderloin Frozen;100000;72;CN;fr;Category 4;TVA 20%;A
3393238884;Pie Filling - Apple;100000;173;FR;fr;Category 4;TVA 20%;A
5916712731;Nut - Pistachio, Shelled;100000;376;PL;fr;Category 5;TVA 20%;A
1032999004;Lid - 16 Oz And 32 Oz;100000;405;UY;fr;Category 4;TVA 20%;A
6267530086;Spice - Chili Powder Mexican;100000;394;BR;fr;Category 6;TVA 20%;A
738135062;Parsley Italian - Fresh;100000;264;CN;fr;Category 6;TVA 20%;A
1410627403;Pear - Packum;100000;65;MK;fr;Category 0;TVA 20%;A
9857106536;Potatoes - Yukon Gold 5 Oz;100000;354;RU;fr;Category 7;TVA 20%;A
9456242269;Pasta - Lasagne, Fresh;100000;416;SE;fr;Category 9;TVA 20%;A
1293334634;Scallops - U - 10;100000;300;GR;fr;Category 8;TVA 20%;A
3620883866;Rice Wine - Aji Mirin;100000;247;YE;fr;Category 9;TVA 20%;A
9025662307;Wine - Balbach Riverside;100000;339;CN;fr;Category 7;TVA 20%;A
5182349645;Godiva White Chocolate;100000;178;UA;fr;Category 8;TVA 20%;A
6880135366;Quail - Whole, Bone - In;100000;272;PE;fr;Category 3;TVA 20%;A
8343505360;Lemons;100000;6;PH;fr;Category 9;TVA 20%;A
1690934263;Vinegar - White Wine;100000;68;MK;fr;Category 8;TVA 20%;A
4707194931;Whmis - Spray Bottle Trigger;100000;291;RU;fr;Category 9;TVA 20%;A
3330306378;Steampan - Foil;100000;354;GT;fr;Category 7;TVA 20%;A
440815274;Veal - Brisket, Provimi, Bone - In;100000;4;MY;fr;Category 7;TVA 20%;A
845385658;Sausage - Meat;100000;21;ID;fr;Category 5;TVA 20%;A
3939304697;Muffin Batt - Ban Dream Zero;100000;88;FR;fr;Category 2;TVA 20%;A
8435461025;Dome Lid Clear P92008h;100000;119;CZ;fr;Category 1;TVA 20%;A
5881865375;Nacho Chips;100000;48;ID;fr;Category 5;TVA 20%;A
3660017043;Beef - Ground, Extra Lean, Fresh;100000;237;BR;fr;Category 0;TVA 20%;A
4256361936;Squeeze Bottle;100000;45;ZA;fr;Category 6;TVA 20%;A
1442088222;Fish - Base, Bouillion;100000;24;AE;fr;Category 5;TVA 20%;A
1200482204;Chambord Royal;100000;231;PL;fr;Category 9;TVA 20%;A
371370302;Duck - Breast;100000;53;CN;fr;Category 8;TVA 20%;A
1436905605;Wine - White, Pelee Island;100000;109;CN;fr;Category 7;TVA 20%;A
606175156;Cheese - Cream Cheese;100000;369;CZ;fr;Category 0;TVA 20%;A
1189471736;Milk - Homo;100000;420;GN;fr;Category 6;TVA 20%;A
2026452695;Beef Striploin Aaa;100000;88;IE;fr;Category 9;TVA 20%;A
785374922;Chips - Potato Jalapeno;100000;389;CN;fr;Category 7;TVA 20%;A
4796318887;Wine - Red, Mosaic Zweigelt;100000;303;BY;fr;Category 4;TVA 20%;A
6381813008;Pasta - Lasagne, Fresh;100000;55;CN;fr;Category 2;TVA 20%;A
5595900563;Ginger - Fresh;100000;146;RU;fr;Category 3;TVA 20%;A
5961992810;Butter - Salted;100000;396;ID;fr;Category 3;TVA 20%;A
2782173057;Dish Towel;100000;292;HR;fr;Category 3;TVA 20%;A
7633961295;Wine - Chablis J Moreau Et Fils;100000;334;ID;fr;Category 3;TVA 20%;A
1506169880;Plaintain;100000;114;GB;fr;Category 8;TVA 20%;A
7025416320;Coffee - French Vanilla Frothy;100000;189;CN;fr;Category 9;TVA 20%;A
9368880204;Ecolab - Balanced Fusion;100000;18;RU;fr;Category 0;TVA 20%;A
9682765560;Cheese - Brick With Pepper;100000;34;CM;fr;Category 0;TVA 20%;A
3986432310;Island Oasis - Mango Daiquiri;100000;406;CN;fr;Category 6;TVA 20%;A
9615089532;Butcher Twine 4r;100000;62;CN;fr;Category 0;TVA 20%;A
6330263957;Cheese - Mix;100000;459;HN;fr;Category 4;TVA 20%;A
6604496201;Cheese - Montery Jack;100000;315;AF;fr;Category 8;TVA 20%;A
5418127632;Cheese - Perron Cheddar;100000;50;PL;fr;Category 2;TVA 20%;A
9925285992;Sauce - Chili;100000;151;LA;fr;Category 1;TVA 20%;A
1468466887;Paper Towel Touchless;100000;102;BR;fr;Category 3;TVA 20%;A
8053506690;Juice - Lemon;100000;121;PH;fr;Category 1;TVA 20%;A
3007038111;Iced Tea - Lemon, 460 Ml;100000;82;PH;fr;Category 4;TVA 20%;A
6691240235;Shrimp - Black Tiger 13/15;100000;413;RU;fr;Category 2;TVA 20%;A
499048296;Wine - Shiraz South Eastern;100000;152;KM;fr;Category 4;TVA 20%;A
1392834759;Venison - Striploin;100000;65;CN;fr;Category 4;TVA 20%;A
8107725239;Salmon Steak - Cohoe 8 Oz;100000;218;FR;fr;Category 5;TVA 20%;A
3467091377;Wine - Ej Gallo Sierra Valley;100000;360;CU;fr;Category 2;TVA 20%;A
2418776921;Sausage - Blood Pudding;100000;16;ID;fr;Category 2;TVA 20%;A
9730421153;Water - Spring Water 500ml;100000;110;PT;fr;Category 0;TVA 20%;A
3870860529;Bread - Assorted Rolls;100000;486;UG;fr;Category 0;TVA 20%;A
9015038546;Longos - Chicken Curried;100000;410;EE;fr;Category 1;TVA 20%;A
9645837340;Wine - Carmenere Casillero Del;100000;239;NG;fr;Category 1;TVA 20%;A
3414256959;Veal - Kidney;100000;113;CI;fr;Category 4;TVA 20%;A
6514363636;Veal - Inside Round / Top, Lean;100000;233;FO;fr;Category 1;TVA 20%;A
6131821895;Cocoa Butter;100000;203;RU;fr;Category 9;TVA 20%;A
9278609005;Soup - Campbells, Cream Of;100000;134;PL;fr;Category 7;TVA 20%;A
2746706792;Cake - Mini Cheesecake;100000;144;ID;fr;Category 5;TVA 20%;A
1322822476;Chocolate - White;100000;352;JP;fr;Category 2;TVA 20%;A
832753351;Bar Mix - Pina Colada, 355 Ml;100000;152;PL;fr;Category 3;TVA 20%;A
4814196768;Vermouth - Sweet, Cinzano;100000;112;LK;fr;Category 3;TVA 20%;A
6110466425;Squid - Tubes / Tenticles 10/20;100000;357;HR;fr;Category 6;TVA 20%;A
4652283911;Marjoram - Dried, Rubbed;100000;197;FR;fr;Category 6;TVA 20%;A
3473203955;The Pop Shoppe - Cream Soda;100000;314;TH;fr;Category 4;TVA 20%;A
3459209291;Pasta - Tortellini, Fresh;100000;9;ID;fr;Category 2;TVA 20%;A
3699210332;Lettuce - Frisee;100000;366;CZ;fr;Category 7;TVA 20%;A
8479671386;Ketchup - Tomato;100000;450;BY;fr;Category 2;TVA 20%;A
4364192422;Tuna - Salad Premix;100000;251;IR;fr;Category 7;TVA 20%;A
4853353526;Crackers - Soda / Saltins;100000;251;RU;fr;Category 6;TVA 20%;A
8220970898;Bag Clear 10 Lb;100000;17;SE;fr;Category 4;TVA 20%;A
7671455113;Wine - Red, Gamay Noir;100000;402;CZ;fr;Category 4;TVA 20%;A
8914991148;Water - Spring 1.5lit;100000;438;PT;fr;Category 8;TVA 20%;A
2064124519;Lamb Rack - Ontario;100000;334;CN;fr;Category 9;TVA 20%;A
5638082212;Sherbet - Raspberry;100000;89;GE;fr;Category 5;TVA 20%;A
4488065481;Banana - Leaves;100000;459;CZ;fr;Category 7;TVA 20%;A
6411952299;Tea Leaves - Oolong;100000;81;BR;fr;Category 4;TVA 20%;A
4057910026;Lamb - Whole Head Off;100000;83;ID;fr;Category 3;TVA 20%;A
1781002886;Bread - Mini Hamburger Bun;100000;450;PH;fr;Category 4;TVA 20%;A
5916037694;Trueblue - Blueberry 12x473ml;100000;389;CN;fr;Category 1;TVA 20%;A
7324259359;Bag - Clear 7 Lb;100000;79;ZM;fr;Category 5;TVA 20%;A
3069826881;Irish Cream - Butterscotch;100000;435;ID;fr;Category 8;TVA 20%;A
5120297188;Melon - Watermelon Yellow;100000;470;RU;fr;Category 9;TVA 20%;A
7878382557;Lettuce - California Mix;100000;298;PT;fr;Category 2;TVA 20%;A
5436868711;Pork - Caul Fat;100000;338;PH;fr;Category 4;TVA 20%;A
508951488;Gloves - Goldtouch Disposable;100000;389;BR;fr;Category 2;TVA 20%;A
4143833387;Towel - Roll White;100000;478;RS;fr;Category 1;TVA 20%;A
6337854128;Roe - White Fish;100000;406;CN;fr;Category 5;TVA 20%;A
8047239988;Kellogs Special K Cereal;100000;105;UA;fr;Category 7;TVA 20%;A
5743452121;Cheese - Colby;100000;357;AF;fr;Category 6;TVA 20%;A
7112607469;Wine - Red, Harrow Estates, Cab;100000;290;PL;fr;Category 7;TVA 20%;A
8647684656;Fork - Plastic;100000;468;ZA;fr;Category 9;TVA 20%;A
8620205765;Oil - Coconut;100000;104;PH;fr;Category 3;TVA 20%;A
6669241348;Filo Dough;100000;77;PT;fr;Category 8;TVA 20%;A
5596410934;Spring Roll Wrappers;100000;379;SY;fr;Category 7;TVA 20%;A
9836604235;Sugar - Invert;100000;396;ID;fr;Category 1;TVA 20%;A
5976208622;Rice - 7 Grain Blend;100000;443;CN;fr;Category 7;TVA 20%;A
4873070880;Basil - Pesto Sauce;100000;58;ZA;fr;Category 9;TVA 20%;A
2578350450;Beef - Striploin;100000;288;ET;fr;Category 7;TVA 20%;A
9000226147;Tabasco Sauce, 2 Oz;100000;473;CN;fr;Category 1;TVA 20%;A
1715451635;Scallops - 20/30;100000;428;SE;fr;Category 8;TVA 20%;A
4517146928;Crab - Meat;100000;443;JP;fr;Category 5;TVA 20%;A
4458447181;Cheese - Fontina;100000;151;GR;fr;Category 5;TVA 20%;A
7659527754;Chocolate - Unsweetened;100000;400;PH;fr;Category 0;TVA 20%;A
6358046586;Flour - Fast / Rapid;100000;311;MY;fr;Category 6;TVA 20%;A
132781468;Yogurt - Raspberry, 175 Gr;100000;220;UA;fr;Category 4;TVA 20%;A
9221018296;Wine - Chateau Timberlay;100000;65;CN;fr;Category 7;TVA 20%;A
3310989801;Cake Circle, Foil, Scallop;100000;174;CN;fr;Category 2;TVA 20%;A
7181290991;Cheese - Brie;100000;154;UA;fr;Category 5;TVA 20%;A
4226656016;Pectin;100000;25;CN;fr;Category 7;TVA 20%;A
6832256124;Wine - White, Pelee Island;100000;40;CG;fr;Category 4;TVA 20%;A
3611716014;Fish - Artic Char, Cold Smoked;100000;479;EG;fr;Category 6;TVA 20%;A
7315892559;Soup - Campbells Pasta Fagioli;100000;107;PA;fr;Category 9;TVA 20%;A
512481903;Lamb - Shoulder, Boneless;100000;203;AR;fr;Category 3;TVA 20%;A
1241341060;Ham - Black Forest;100000;436;EC;fr;Category 9;TVA 20%;A
1384366083;Wine - Red, Concha Y Toro;100000;410;FR;fr;Category 1;TVA 20%;A
9665801961;Lumpfish Black;100000;410;RU;fr;Category 8;TVA 20%;A
240921437;Bread - Italian Roll With Herbs;100000;253;CN;fr;Category 3;TVA 20%;A
5001109523;Wine - Gato Negro Cabernet;100000;100;EG;fr;Category 0;TVA 20%;A
2119790191;Beer - True North Strong Ale;100000;359;NO;fr;Category 9;TVA 20%;A
3200403950;Soup - Campbells Chili Veg;100000;34;ID;fr;Category 4;TVA 20%;A
2769564714;Flower - Commercial Bronze;100000;174;FR;fr;Category 9;TVA 20%;A
6653901785;Wine - Rosso Del Veronese Igt;100000;279;CN;fr;Category 0;TVA 20%;A
9434331099;Pork Ham Prager;100000;430;ID;fr;Category 7;TVA 20%;A
3259630864;Yogurt - Blueberry, 175 Gr;100000;463;ID;fr;Category 0;TVA 20%;A
200700731;Nut - Cashews, Whole, Raw;100000;234;CU;fr;Category 8;TVA 20%;A
3527311513;Flour - Fast / Rapid;100000;9;UG;fr;Category 6;TVA 20%;A
3125265738;Sauce - Salsa;100000;377;ID;fr;Category 3;TVA 20%;A
4982395810;Ginger - Pickled;100000;315;TN;fr;Category 5;TVA 20%;A
8757956960;Table Cloth 120 Round White;100000;69;SA;fr;Category 0;TVA 20%;A
8303850709;Tumeric;100000;64;JP;fr;Category 0;TVA 20%;A
1917369611;Appetizer - Seafood Assortment;100000;296;CN;fr;Category 7;TVA 20%;A
1409333825;Nut - Pecan, Pieces;100000;46;CN;fr;Category 2;TVA 20%;A
1058315900;Soup - Knorr, Ministrone;100000;285;RU;fr;Category 0;TVA 20%;A
2013646682;Oil - Sunflower;100000;249;LV;fr;Category 2;TVA 20%;A
4285377470;Otomegusa Dashi Konbu;100000;34;CN;fr;Category 4;TVA 20%;A
2940794693;Chips - Assorted;100000;497;JP;fr;Category 5;TVA 20%;A
6020664120;Wine - Mas Chicet Rose, Vintage;100000;10;ID;fr;Category 3;TVA 20%;A
9652371572;Ice - Clear, 300 Lb For Carving;100000;17;PL;fr;Category 8;TVA 20%;A
4257621389;Soup - Campbells Bean Medley;100000;183;NL;fr;Category 8;TVA 20%;A
2371661791;Goat - Leg;100000;61;CN;fr;Category 0;TVA 20%;A
3555249584;Cookie Choc;100000;337;CN;fr;Category 9;TVA 20%;A
6111840096;Wine - Jackson Triggs Okonagan;100000;274;PH;fr;Category 9;TVA 20%;A
8303633805;Tea - Vanilla Chai;100000;40;LU;fr;Category 7;TVA 20%;A
8036383330;Pepper - Jalapeno;100000;403;ET;fr;Category 5;TVA 20%;A
8783267603;V8 Splash Strawberry Banana;100000;436;CN;fr;Category 7;TVA 20%;A
8659127609;Chicken - Ground;100000;169;UA;fr;Category 1;TVA 20%;A
4349494839;Longos - Chicken Wings;100000;483;SE;fr;Category 8;TVA 20%;A
5433290484;Cheese - Brie,danish;100000;472;CN;fr;Category 9;TVA 20%;A
4796230599;Ice Cream - Turtles Stick Bar;100000;186;US;fr;Category 6;TVA 20%;A
5671222141;Bread Base - Gold Formel;100000;382;PT;fr;Category 8;TVA 20%;A
1063403731;Pie Filling - Pumpkin;100000;79;ML;fr;Category 3;TVA 20%;A
6404370425;Cranberries - Fresh;100000;354;ID;fr;Category 4;TVA 20%;A
3543225219;French Kiss Vanilla;100000;28;PH;fr;Category 1;TVA 20%;A
534133932;Juice - Orange 1.89l;100000;43;PL;fr;Category 6;TVA 20%;A
8297515036;Tea - Herbal I Love Lemon;100000;96;PL;fr;Category 7;TVA 20%;A
5987843308;Garbag Bags - Black;100000;423;HN;fr;Category 9;TVA 20%;A
8633133911;Yogurt - Banana, 175 Gr;100000;310;CR;fr;Category 7;TVA 20%;A
3777092525;Tobasco Sauce;100000;315;ID;fr;Category 0;TVA 20%;A
4292317925;Fudge - Cream Fudge;100000;332;VN;fr;Category 0;TVA 20%;A
6874088351;Chicken Thigh - Bone Out;100000;124;GQ;fr;Category 4;TVA 20%;A
7451845427;Wine - Black Tower Qr;100000;413;SA;fr;Category 4;TVA 20%;A
632191503;Wine - Zinfandel Rosenblum;100000;287;KP;fr;Category 0;TVA 20%;A
9825712848;Tea - Decaf Lipton;100000;409;FR;fr;Category 2;TVA 20%;A
6536217225;Gelatine Leaves - Envelopes;100000;176;PT;fr;Category 3;TVA 20%;A
7529878778;Sausage - Blood Pudding;100000;334;CN;fr;Category 1;TVA 20%;A
3897196662;Sambuca - Ramazzotti;100000;263;UA;fr;Category 8;TVA 20%;A
1785072439;Pasta - Shells, Medium, Dry;100000;76;CN;fr;Category 9;TVA 20%;A
6811057807;Wine - Red, Antinori Santa;100000;286;BO;fr;Category 2;TVA 20%;A
1260503682;Pork - Bacon, Sliced;100000;470;BR;fr;Category 5;TVA 20%;A
1899676775;Turkey - Breast, Double;100000;447;ID;fr;Category 8;TVA 20%;A
2545543268;Salsify, Organic;100000;383;ID;fr;Category 3;TVA 20%;A
6651474375;Cornish Hen;100000;169;CN;fr;Category 1;TVA 20%;A
9664109630;Alize Red Passion;100000;27;BR;fr;Category 9;TVA 20%;A
2009885678;Chips - Assorted;100000;301;CN;fr;Category 0;TVA 20%;A
6263952121;Table Cloth 144x90 White;100000;244;IE;fr;Category 8;TVA 20%;A
1820047148;Sea Bass - Fillets;100000;139;ID;fr;Category 2;TVA 20%;A
9384521663;Pepper - Green;100000;343;ID;fr;Category 3;TVA 20%;A
4292210500;Bread - Roll, Whole Wheat;100000;352;CN;fr;Category 1;TVA 20%;A
7407887233;Flavouring - Rum;100000;147;JP;fr;Category 1;TVA 20%;A
8435520196;Chip - Potato Dill Pickle;100000;276;PH;fr;Category 1;TVA 20%;A
9941770514;Mayonnaise;100000;139;SE;fr;Category 1;TVA 20%;A
4265986722;Island Oasis - Strawberry;100000;8;CN;fr;Category 1;TVA 20%;A
1351109626;Longos - Greek Salad;100000;57;LU;fr;Category 7;TVA 20%;A
6383979140;Soup - Campbells Chili Veg;100000;342;CN;fr;Category 5;TVA 20%;A
1278480188;Bay Leaf;100000;45;PL;fr;Category 3;TVA 20%;A
5645618777;Bread - Bagels, Plain;100000;374;TH;fr;Category 7;TVA 20%;A
1847050786;Dried Cherries;100000;362;AR;fr;Category 0;TVA 20%;A
1424131219;Mushroom - Morels, Dry;100000;23;CN;fr;Category 0;TVA 20%;A
9576445620;Beef - Montreal Smoked Brisket;100000;80;RS;fr;Category 0;TVA 20%;A
57501998;Table Cloth 90x90 Colour;100000;305;CN;fr;Category 1;TVA 20%;A
3266955072;Muffin Mix - Banana Nut;100000;27;SN;fr;Category 5;TVA 20%;A
1962352447;Wine - White, Schroder And Schyl;100000;112;RU;fr;Category 0;TVA 20%;A
6165218768;Lady Fingers;100000;6;BR;fr;Category 3;TVA 20%;A
350203849;Chicken - Wings, Tip Off;100000;8;ID;fr;Category 9;TVA 20%;A
7627351642;Glaze - Apricot;100000;445;CN;fr;Category 6;TVA 20%;A
244848335;Juice - Clam, 46 Oz;100000;262;RU;fr;Category 7;TVA 20%;A
5590595363;Sauce - Fish 25 Ozf Bottle;100000;29;CN;fr;Category 7;TVA 20%;A
4673824849;Tea - Lemon Scented;100000;480;HR;fr;Category 1;TVA 20%;A
4557234380;Eggwhite Frozen;100000;133;PH;fr;Category 7;TVA 20%;A
433935154;Cardamon Seed / Pod;100000;44;AF;fr;Category 6;TVA 20%;A
5380887570;Butter - Unsalted;100000;425;GR;fr;Category 8;TVA 20%;A
7227761223;Kaffir Lime Leaves;100000;364;CN;fr;Category 9;TVA 20%;A
8316454173;Sauce Bbq Smokey;100000;241;ID;fr;Category 4;TVA 20%;A
5810630561;Lettuce - Romaine, Heart;100000;185;CN;fr;Category 6;TVA 20%;A
4520309115;Alize Sunset;100000;89;MY;fr;Category 6;TVA 20%;A
1055804005;Ecolab Silver Fusion;100000;94;RU;fr;Category 7;TVA 20%;A
659737507;Wine - White, French Cross;100000;485;PE;fr;Category 4;TVA 20%;A
397678185;Silicone Paper 16.5x24;100000;107;ZA;fr;Category 7;TVA 20%;A
451499468;Monkfish - Fresh;100000;477;PH;fr;Category 5;TVA 20%;A
4152231602;Wine - Zinfandel California 2002;100000;194;NL;fr;Category 6;TVA 20%;A
4958146334;Shrimp - 31/40;100000;149;TH;fr;Category 7;TVA 20%;A
1726955834;Wine - Pinot Noir Latour;100000;265;ID;fr;Category 0;TVA 20%;A
1119537746;Truffle - Whole Black Peeled;100000;301;US;fr;Category 7;TVA 20%;A
3921814812;Beer - Camerons Cream Ale;100000;477;PH;fr;Category 1;TVA 20%;A
5745353694;Flour - Teff;100000;85;ID;fr;Category 0;TVA 20%;A
8053727468;Cloves - Whole;100000;286;CN;fr;Category 2;TVA 20%;A
3254165012;Crab - Dungeness, Whole;100000;348;CN;fr;Category 8;TVA 20%;A
1192649370;Honey - Comb;100000;55;CN;fr;Category 0;TVA 20%;A
5622244501;Oil - Food, Lacquer Spray;100000;36;PL;fr;Category 1;TVA 20%;A
2859806466;Beer - Original Organic Lager;100000;457;CN;fr;Category 8;TVA 20%;A
253776287;Tofu - Firm;100000;473;US;fr;Category 6;TVA 20%;A
7768700147;Bar Energy Chocchip;100000;141;FI;fr;Category 0;TVA 20%;A
6662123668;Onions - Red;100000;102;ID;fr;Category 1;TVA 20%;A
1241444897;Red Pepper Paste;100000;469;CN;fr;Category 1;TVA 20%;A
4450688872;Juice - Ocean Spray Cranberry;100000;102;CA;fr;Category 2;TVA 20%;A
2804241750;Ginger - Fresh;100000;83;RU;fr;Category 5;TVA 20%;A
4933996571;Rum - Coconut, Malibu;100000;22;DE;fr;Category 2;TVA 20%;A
5940525814;Syrup - Monin, Amaretta;100000;173;RU;fr;Category 9;TVA 20%;A
6128385710;Bananas;100000;177;CN;fr;Category 5;TVA 20%;A
7191931329;Table Cloth 81x81 Colour;100000;383;PL;fr;Category 5;TVA 20%;A
4035417092;Container - Foam Dixie 12 Oz;100000;445;PH;fr;Category 3;TVA 20%;A
5424316220;Mayonnaise;100000;120;MD;fr;Category 1;TVA 20%;A
3980581454;Pasta - Orzo, Dry;100000;306;CN;fr;Category 0;TVA 20%;A
3255640598;Potatoes - Mini White 3 Oz;100000;390;CN;fr;Category 9;TVA 20%;A
8505162978;Fib N9 - Prague Powder;100000;63;JP;fr;Category 2;TVA 20%;A
1047370999;Lamb Rack Frenched Australian;100000;331;EG;fr;Category 9;TVA 20%;A
7401063298;Rum - Dark, Bacardi, Black;100000;136;FR;fr;Category 1;TVA 20%;A
9243487493;Pork - Back, Short Cut, Boneless;100000;253;ID;fr;Category 5;TVA 20%;A
4988472892;Appetizer - Spring Roll, Veg;100000;365;PH;fr;Category 6;TVA 20%;A
4907934297;Muffin - Bran Ind Wrpd;100000;355;BR;fr;Category 8;TVA 20%;A
9245886859;Eggplant Italian;100000;434;RU;fr;Category 7;TVA 20%;A
3315474605;Teriyaki Sauce;100000;93;BG;fr;Category 8;TVA 20%;A
627983286;Carrots - Jumbo;100000;432;CN;fr;Category 4;TVA 20%;A
885188977;Thyme - Lemon, Fresh;100000;181;CN;fr;Category 4;TVA 20%;A
3594639029;Sesame Seed;100000;153;CZ;fr;Category 9;TVA 20%;A
8299494354;Lamb - Whole Head Off,nz;100000;9;GR;fr;Category 0;TVA 20%;A
4679836261;Cloves - Whole;100000;329;CN;fr;Category 5;TVA 20%;A
5256930060;Chutney Sauce - Mango;100000;211;RU;fr;Category 3;TVA 20%;A
6018028816;Sloe Gin - Mcguinness;100000;299;SY;fr;Category 0;TVA 20%;A
5307799179;Soda Water - Club Soda, 355 Ml;100000;1;CN;fr;Category 1;TVA 20%;A
6002873619;Sour Cream;100000;496;CN;fr;Category 1;TVA 20%;A
6922268636;Sausage - Liver;100000;253;QA;fr;Category 7;TVA 20%;A
6953409606;Galliano;100000;79;PT;fr;Category 9;TVA 20%;A
7810746197;Gherkin - Sour;100000;337;SE;fr;Category 8;TVA 20%;A
441662463;Nacho Chips;100000;471;CZ;fr;Category 8;TVA 20%;A
9841490633;Mustard - Dijon;100000;229;BO;fr;Category 6;TVA 20%;A
8645105640;Cheese - Brick With Onion;100000;163;MX;fr;Category 9;TVA 20%;A
8520526454;Numi - Assorted Teas;100000;20;PS;fr;Category 1;TVA 20%;A
8657898934;Beans - Yellow;100000;223;FR;fr;Category 6;TVA 20%;A
9161170682;Veal - Insides, Grains;100000;245;LB;fr;Category 1;TVA 20%;A
7948365362;Wine - Jackson Triggs Okonagan;100000;277;SE;fr;Category 8;TVA 20%;A
885530616;Crab - Imitation Flakes;100000;147;US;fr;Category 1;TVA 20%;A
5175558358;Syrup - Monin, Irish Cream;100000;377;ZA;fr;Category 0;TVA 20%;A
5937835735;Bagel - Ched Chs Presliced;100000;244;TH;fr;Category 1;TVA 20%;A
6785193966;The Pop Shoppe Pinapple;100000;202;PH;fr;Category 8;TVA 20%;A
7513523614;Veal - Striploin;100000;113;ID;fr;Category 0;TVA 20%;A
8223290456;Pasta - Cheese / Spinach Bauletti;100000;319;CN;fr;Category 5;TVA 20%;A
495344710;Beef - Top Sirloin;100000;147;CN;fr;Category 0;TVA 20%;A
3105527605;Glycerine;100000;184;ME;fr;Category 2;TVA 20%;A
9429954164;Yogurt - Strawberry, 175 Gr;100000;383;GH;fr;Category 6;TVA 20%;A
8418853158;Apple - Delicious, Red;100000;388;HN;fr;Category 3;TVA 20%;A
2691985067;Wakami Seaweed;100000;347;MD;fr;Category 3;TVA 20%;A
4388682624;Muffin Mix - Lemon Cranberry;100000;181;JO;fr;Category 1;TVA 20%;A
