Product code;Language;Price;Crossed out Price;Company id;Combination
"	-90328400718";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-90567902650";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-90807404581";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-91046906512";fr;0.00;0.00;1;
"	-91286408443";fr;0.00;0.00;1;
"	-91525910374";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-91765412305";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-92004914237";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-92244416168";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-92483918099";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-92723420030";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-92962921961";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-93202423892";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-93441925824";fr;0.00;0.00;1;
"	-93681427755";fr;0.00;0.00;1;
"	-93920929686";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-94160431617";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-94399933548";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-94639435479";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-94878937411";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-95118439342";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-95357941273";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-95597443204";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-95836945135";fr;0.00;0.00;1;
"	-96076447066";fr;0.00;0.00;1;
"	-96315948997";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-96555450929";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-96794952860";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-97034454791";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-97273956722";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-97513458653";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-97752960584";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-97992462516";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-98231964447";fr;0.00;0.00;1;
"	-98471466378";fr;0.00;0.00;1;
"	-98710968309";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-98950470240";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-99189972171";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-99429474103";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-99668976034";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-99908477965";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,00148E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,00387E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,00627E+11";fr;0.00;0.00;1;
"	-1,00866E+11";fr;0.00;0.00;1;
"	-1,01106E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,01345E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,01585E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,01824E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,02064E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,02303E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,02543E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,02783E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,03022E+11";fr;0.00;0.00;1;
"	-1,03262E+11";fr;0.00;0.00;1;
"	-1,03501E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,03741E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,0398E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,0422E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,04459E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,04699E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,04938E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,05178E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,05417E+11";fr;0.00;0.00;1;
"	-1,05657E+11";fr;0.00;0.00;1;
"	-1,05896E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,06136E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,06375E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,06615E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,06854E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,07094E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,07333E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,07573E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,07812E+11";fr;0.00;0.00;1;
"	-1,08052E+11";fr;0.00;0.00;1;
"	-1,08291E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,08531E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,0877E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,0901E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,09249E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,09489E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,09728E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,09968E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,10207E+11";fr;0.00;0.00;1;
"	-1,10447E+11";fr;0.00;0.00;1;
"	-1,10686E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,10926E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,11165E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,11405E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,11644E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,11884E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,12123E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,12363E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,12602E+11";fr;0.00;0.00;1;
"	-1,12842E+11";fr;0.00;0.00;1;
"	-1,13081E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,13321E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,1356E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,138E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,14039E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,14279E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,14518E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,14758E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,14997E+11";fr;0.00;0.00;1;
"	-1,15237E+11";fr;0.00;0.00;1;
"	-1,15476E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,15716E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,15955E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,16195E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,16434E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,16674E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,16913E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,17153E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,17392E+11";fr;0.00;0.00;1;
"	-1,17632E+11";fr;0.00;0.00;1;
"	-1,17871E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,18111E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,1835E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,1859E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,18829E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,19069E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,19308E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,19548E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,19787E+11";fr;0.00;0.00;1;
"	-1,20027E+11";fr;0.00;0.00;1;
"	-1,20266E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,20506E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,20745E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,20985E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,21224E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,21464E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,21703E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,21943E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,22182E+11";fr;0.00;0.00;1;
"	-1,22422E+11";fr;0.00;0.00;1;
"	-1,22661E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,22901E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,2314E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,2338E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,23619E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,23859E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,24098E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,24338E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,24577E+11";fr;0.00;0.00;1;
"	-1,24817E+11";fr;0.00;0.00;1;
"	-1,25056E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,25296E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,25535E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,25775E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,26014E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,26254E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,26493E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,26733E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,26972E+11";fr;0.00;0.00;1;
"	-1,27212E+11";fr;0.00;0.00;1;
"	-1,27451E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,27691E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,2793E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,2817E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,28409E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,28649E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,28888E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,29128E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,29367E+11";fr;0.00;0.00;1;
"	-1,29607E+11";fr;0.00;0.00;1;
"	-1,29846E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,30086E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,30325E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,30565E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,30804E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,31044E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,31283E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,31523E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,31762E+11";fr;0.00;0.00;1;
"	-1,32002E+11";fr;0.00;0.00;1;
"	-1,32241E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,32481E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,3272E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,3296E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,33199E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,33439E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,33678E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,33918E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,34157E+11";fr;0.00;0.00;1;
"	-1,34397E+11";fr;0.00;0.00;1;
"	-1,34636E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,34876E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,35115E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,35355E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,35594E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,35834E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,36073E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,36313E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,36552E+11";fr;0.00;0.00;1;
"	-1,36792E+11";fr;0.00;0.00;1;
"	-1,37031E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,37271E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,3751E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,3775E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,37989E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,38229E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,38468E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,38708E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,38947E+11";fr;0.00;0.00;1;
"	-1,39187E+11";fr;0.00;0.00;1;
"	-1,39426E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,39666E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,39905E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,40145E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,40384E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,40624E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,40863E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,41103E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,41342E+11";fr;0.00;0.00;1;
"	-1,41582E+11";fr;0.00;0.00;1;
"	-1,41821E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,42061E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,423E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,4254E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,42779E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,43019E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,43258E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,43498E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,43737E+11";fr;0.00;0.00;1;
"	-1,43977E+11";fr;0.00;0.00;1;
"	-1,44216E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,44456E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,44695E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,44935E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,45174E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,45414E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,45653E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,45893E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,46132E+11";fr;0.00;0.00;1;
"	-1,46372E+11";fr;0.00;0.00;1;
"	-1,46611E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,46851E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,4709E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,4733E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,47569E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,47809E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,48048E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,48288E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,48527E+11";fr;0.00;0.00;1;
"	-1,48767E+11";fr;0.00;0.00;1;
"	-1,49006E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,49246E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,49485E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,49725E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,49964E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,50204E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,50443E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,50683E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,50922E+11";fr;0.00;0.00;1;
"	-1,51162E+11";fr;0.00;0.00;1;
"	-1,51401E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,51641E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,5188E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,5212E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,52359E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,52599E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,52838E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,53078E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,53317E+11";fr;0.00;0.00;1;
"	-1,53557E+11";fr;0.00;0.00;1;
"	-1,53796E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,54036E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,54275E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,54515E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,54754E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,54994E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,55233E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,55473E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,55712E+11";fr;0.00;0.00;1;
"	-1,55952E+11";fr;0.00;0.00;1;
"	-1,56191E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,56431E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,5667E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,5691E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,57149E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,57389E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,57628E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,57868E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,58107E+11";fr;0.00;0.00;1;
"	-1,58347E+11";fr;0.00;0.00;1;
"	-1,58586E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,58826E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,59065E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,59305E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,59544E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,59784E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,60263E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,60023E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,60502E+11";fr;0.00;0.00;1;
"	-1,60742E+11";fr;0.00;0.00;1;
"	-1,60981E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,61221E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,6146E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,617E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,61939E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,62179E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,62418E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,62658E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,62897E+11";fr;0.00;0.00;1;
"	-1,63137E+11";fr;0.00;0.00;1;
"	-1,63376E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,63616E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,63855E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,64095E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,64334E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,64574E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,64814E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,65053E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,65293E+11";fr;0.00;0.00;1;
"	-1,65532E+11";fr;0.00;0.00;1;
"	-1,65772E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,66011E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,66251E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,6649E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,6673E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,66969E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,67209E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,67448E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,67688E+11";fr;0.00;0.00;1;
"	-1,67927E+11";fr;0.00;0.00;1;
"	-1,68167E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,68406E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,68646E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,68885E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,69125E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,69364E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,69604E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,69843E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,70083E+11";fr;0.00;0.00;1;
"	-1,70322E+11";fr;0.00;0.00;1;
"	-1,70562E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,70801E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,71041E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,7128E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,7152E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,71759E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,71999E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,72238E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,72478E+11";fr;0.00;0.00;1;
"	-1,72717E+11";fr;0.00;0.00;1;
"	-1,72957E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,73196E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,73436E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,73675E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,73915E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,74154E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,74394E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,74633E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,74873E+11";fr;0.00;0.00;1;
"	-1,75112E+11";fr;0.00;0.00;1;
"	-1,75352E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,75591E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,75831E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,7607E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,7631E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,76549E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,76789E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,77028E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,77268E+11";fr;0.00;0.00;1;
"	-1,77507E+11";fr;0.00;0.00;1;
"	-1,77747E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,77986E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,78226E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,78465E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,78705E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,78944E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,79184E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,79423E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,79663E+11";fr;0.00;0.00;1;
"	-1,79902E+11";fr;0.00;0.00;1;
"	-1,80142E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,80381E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,80621E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,8086E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,811E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,81339E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,81579E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,81818E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,82058E+11";fr;0.00;0.00;1;
"	-1,82297E+11";fr;0.00;0.00;1;
"	-1,82537E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,82776E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,83016E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
"	-1,83255E+11";fr;11.00;0.00;1;test import prices ans stocks: option 4
"	-1,83495E+11";fr;11.00;0.00;1;test import prices ans stocks: option 5
"	-1,83734E+11";fr;0.00;0.00;1;test import prices ans stocks: option 6
"	-1,83974E+11";fr;11.00;0.00;1;test import prices ans stocks: option 7
"	-1,84213E+11";fr;11.00;0.00;1;test import prices ans stocks: option 8
"	-1,84453E+11";fr;0.00;0.00;1;
"	-1,84692E+11";fr;0.00;0.00;1;
"	-1,84932E+11";fr;30.00;0.00;1;test import prices ans stocks: option 1
"	-1,85171E+11";fr;11.00;0.00;1;test import prices ans stocks: option 2
"	-1,85411E+11";fr;11.00;0.00;1;test import prices ans stocks: option 3
