Product code;Language;Category;Price;Weight;Quantity;Downloadable;Product name;Description;Taxes;Features;Short description;Status;Company id;Supplier Ref
2808657870;fr;Category 1;174.00;0.00;100000;N;Propel Sport Drink;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
281848874;fr;Category 6;267.00;0.00;100000;N;Wine - Bourgogne 2002, La;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
2821677170;fr;Category 4;433.00;0.00;100000;N;Beans - Black Bean, Dry;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
2821802250;fr;Category 3;487.00;0.00;100000;N;Cabbage Roll;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
2837740195;fr;Category 7;345.00;0.00;100000;N;Cheese - Stilton;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
2845386230;fr;Category 6;462.00;0.00;100000;N;Wine - Marlbourough Sauv Blanc;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
2859806466;fr;Category 8;457.00;0.00;100000;N;Beer - Original Organic Lager;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
2861852828;fr;Category 7;307.00;0.00;100000;N;Monkfish Fresh - Skin Off;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
2864749432;fr;Category 5;496.00;0.00;100000;N;Wine - Red, Pinot Noir, Chateau;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
2884457763;fr;Category 3;163.00;0.00;100000;N;Venison - Racks Frenched;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
2893945821;fr;Category 3;244.00;0.00;100000;N;Roe - Lump Fish, Red;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
2929239921;fr;Category 7;217.00;0.00;100000;N;Towels - Paper / Kraft;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
2930641568;fr;Category 9;252.00;0.00;100000;N;Basil - Thai;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
2940794693;fr;Category 5;497.00;0.00;100000;N;Chips - Assorted;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
2961224977;fr;Category 4;148.00;0.00;100000;N;Beets - Candy Cane, Organic;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
2963888708;fr;Category 9;146.00;0.00;100000;N;Chef Hat 20cm;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
2967360864;fr;Category 6;199.00;0.00;100000;N;Pomegranates;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
2978286512;fr;Category 4;346.00;0.00;100000;N;Bacon Strip Precooked;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
2985991943;fr;Category 1;64.00;0.00;100000;N;Carbonated Water - Blackberry;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3007038111;fr;Category 4;82.00;0.00;100000;N;Iced Tea - Lemon, 460 Ml;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3013873078;fr;Category 1;370.00;0.00;100000;N;Beef - Tenderloin - Aa;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3037985577;fr;Category 4;284.00;0.00;100000;N;Table Cloth 72x144 White;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3061067809;fr;Category 4;83.00;0.00;100000;N;Rosemary - Dry;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3069826881;fr;Category 8;435.00;0.00;100000;N;Irish Cream - Butterscotch;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3083332629;fr;Category 0;209.00;0.00;100000;N;Tea - Black Currant;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3103699697;fr;Category 6;164.00;0.00;100000;N;Shrimp - Tiger 21/25;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3105527605;fr;Category 2;184.00;0.00;100000;N;Glycerine;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3105724648;fr;Category 3;49.00;0.00;100000;N;Energy Drink - Redbull 355ml;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3125265738;fr;Category 3;377.00;0.00;100000;N;Sauce - Salsa;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3132140252;fr;Category 5;428.00;0.00;100000;N;Beer - Molson Excel;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3143575182;fr;Category 7;113.00;0.00;100000;N;Strawberries - California;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3167375981;fr;Category 5;253.00;0.00;100000;N;Soupcontfoam16oz 116con;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3174485991;fr;Category 7;41.00;0.00;100000;N;The Pop Shoppe - Black Cherry;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3186154227;fr;Category 1;51.00;0.00;100000;N;Sponge Cake Mix - Chocolate;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3199651038;fr;Category 3;184.00;0.00;100000;N;Truffle Cups Green;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3200403950;fr;Category 4;34.00;0.00;100000;N;Soup - Campbells Chili Veg;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3208385633;fr;Category 9;376.00;0.00;100000;N;Crackers - Water;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3208569912;fr;Category 7;411.00;0.00;100000;N;Lettuce - Boston Bib - Organic;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3212202866;fr;Category 5;126.00;0.00;100000;N;Bread - Rye;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3223915370;fr;Category 2;6.00;0.00;100000;N;Island Oasis - Raspberry;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3239555743;fr;Category 1;54.00;0.00;100000;N;Nestea - Ice Tea, Diet;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3250455342;fr;Category 5;3.00;0.00;100000;N;Rye Special Old;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3254165012;fr;Category 8;348.00;0.00;100000;N;Crab - Dungeness, Whole;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3255640598;fr;Category 9;390.00;0.00;100000;N;Potatoes - Mini White 3 Oz;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3257574231;fr;Category 6;374.00;0.00;100000;N;Vaccum Bag - 14x20;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3259630864;fr;Category 0;463.00;0.00;100000;N;Yogurt - Blueberry, 175 Gr;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3266955072;fr;Category 5;27.00;0.00;100000;N;Muffin Mix - Banana Nut;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3271940274;fr;Category 1;14.00;0.00;100000;N;Chicken - Ground;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3277713202;fr;Category 1;272.00;0.00;100000;N;Southern Comfort;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3310989801;fr;Category 2;174.00;0.00;100000;N;Cake Circle, Foil, Scallop;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3315474605;fr;Category 8;93.00;0.00;100000;N;Teriyaki Sauce;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3330306378;fr;Category 7;354.00;0.00;100000;N;Steampan - Foil;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3352053731;fr;Category 7;290.00;0.00;100000;N;Kellogs All Bran Bars;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3363046642;fr;Category 8;331.00;0.00;100000;N;Cabbage - Nappa;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3363974469;fr;Category 9;500.00;0.00;100000;N;Beans - Navy, Dry;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3375308086;fr;Category 1;201.00;0.00;100000;N;Lamb - Leg, Boneless;;TVA 20%;Attribut 1: Choix 1;;A;1;MNO
3381665790;fr;Category 9;381.00;0.00;100000;N;Bread - Pita;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3393238884;fr;Category 4;173.00;0.00;100000;N;Pie Filling - Apple;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3406521401;fr;Category 5;379.00;0.00;100000;N;Wine - White, Riesling, Semi - Dry;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3414256959;fr;Category 4;113.00;0.00;100000;N;Veal - Kidney;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3424274658;fr;Category 6;149.00;0.00;100000;N;Appetizer - Tarragon Chicken;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3454440122;fr;Category 4;366.00;0.00;100000;N;Salt - Celery;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3459209291;fr;Category 2;9.00;0.00;100000;N;Pasta - Tortellini, Fresh;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3467091377;fr;Category 2;360.00;0.00;100000;N;Wine - Ej Gallo Sierra Valley;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3473203955;fr;Category 4;314.00;0.00;100000;N;The Pop Shoppe - Cream Soda;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3481650825;fr;Category 6;200.00;0.00;100000;N;Compound - Orange;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
350203849;fr;Category 9;8.00;0.00;100000;N;Chicken - Wings, Tip Off;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3525370512;fr;Category 7;206.00;0.00;100000;N;Sugar - Icing;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3526417156;fr;Category 3;426.00;0.00;100000;N;Garlic - Elephant;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3527311513;fr;Category 6;9.00;0.00;100000;N;Flour - Fast / Rapid;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3543225219;fr;Category 1;28.00;0.00;100000;N;French Kiss Vanilla;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3555249584;fr;Category 9;337.00;0.00;100000;N;Cookie Choc;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3568654512;fr;Category 8;499.00;0.00;100000;N;Pepper - Pablano;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3594639029;fr;Category 9;153.00;0.00;100000;N;Sesame Seed;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3611716014;fr;Category 6;479.00;0.00;100000;N;Fish - Artic Char, Cold Smoked;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3620883866;fr;Category 9;247.00;0.00;100000;N;Rice Wine - Aji Mirin;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3635831182;fr;Category 7;22.00;0.00;100000;N;Truffle Cups - Red;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3624738933;fr;Category 3;352.00;0.00;100000;N;Quail - Whole, Boneless;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3637519313;fr;Category 9;110.00;0.00;100000;N;Sauce Bbq Smokey;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3639048822;fr;Category 0;223.00;0.00;100000;N;Cheese - Mascarpone;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3651035158;fr;Category 1;269.00;0.00;100000;N;Brandy Apricot;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3647772194;fr;Category 0;298.00;0.00;100000;N;Bread - Italian Corn Meal Poly;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3660017043;fr;Category 0;237.00;0.00;100000;N;Beef - Ground, Extra Lean, Fresh;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3677451;fr;Category 0;490.00;0.00;100000;N;Mix - Cocktail Ice Cream;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3678398111;fr;Category 0;371.00;0.00;100000;N;Pickles - Gherkins;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3685661817;fr;Category 3;382.00;0.00;100000;N;Carroway Seed;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3688367618;fr;Category 6;276.00;0.00;100000;N;Hand Towel;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3688597125;fr;Category 4;310.00;0.00;100000;N;Ham - Virginia;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3694599495;fr;Category 2;387.00;0.00;100000;N;Oregano - Fresh;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3698825856;fr;Category 3;472.00;0.00;100000;N;Tea - Orange Pekoe;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3699210332;fr;Category 7;366.00;0.00;100000;N;Lettuce - Frisee;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3705924893;fr;Category 9;414.00;0.00;100000;N;Appetizer - Mango Chevre;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
371370302;fr;Category 8;53.00;0.00;100000;N;Duck - Breast;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3725838526;fr;Category 3;467.00;0.00;100000;N;Coconut - Shredded, Sweet;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3729939238;fr;Category 1;184.00;0.00;100000;N;Wine - Red, Antinori Santa;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3737013241;fr;Category 6;121.00;0.00;100000;N;Tuna - Loin;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3755535483;fr;Category 5;485.00;0.00;100000;N;Pie Box - Cello Window 2.5;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3773277431;fr;Category 7;265.00;0.00;100000;N;Cardamon Seed / Pod;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3777092525;fr;Category 0;315.00;0.00;100000;N;Tobasco Sauce;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3795028566;fr;Category 3;466.00;0.00;100000;N;Coffee Cup 16oz Foam;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3802950720;fr;Category 5;179.00;0.00;100000;N;Fuji Apples;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
380368935;fr;Category 5;256.00;0.00;100000;N;Wine - Cotes Du Rhone Parallele;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3832475567;fr;Category 1;484.00;0.00;100000;N;Table Cloth 91x91 Colour;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3841044883;fr;Category 4;62.00;0.00;100000;N;Pork - Suckling Pig;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3842665970;fr;Category 1;216.00;0.00;100000;N;Foil Cont Round;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3859838024;fr;Category 7;388.00;0.00;100000;N;Towels - Paper / Kraft;;TVA 20%;Attribut 1: Choix 1;;A;1;PQR
3867280606;fr;Category 4;32.00;0.00;100000;N;Skirt - 29 Foot;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
3870860529;fr;Category 0;486.00;0.00;100000;N;Bread - Assorted Rolls;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
3897196662;fr;Category 8;263.00;0.00;100000;N;Sambuca - Ramazzotti;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
3920953452;fr;Category 6;162.00;0.00;100000;N;Chutney Sauce;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
3897336537;fr;Category 8;243.00;0.00;100000;N;Rosemary - Primerba, Paste;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
3926511753;fr;Category 8;189.00;0.00;100000;N;Pie Filling - Pumpkin;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
3921814812;fr;Category 1;477.00;0.00;100000;N;Beer - Camerons Cream Ale;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
392732734;fr;Category 3;466.00;0.00;100000;N;Lobak;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
392999420;fr;Category 8;36.00;0.00;100000;N;Extract - Raspberry;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
3934489427;fr;Category 1;164.00;0.00;100000;N;Pastry - French Mini Assorted;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
3939304697;fr;Category 2;88.00;0.00;100000;N;Muffin Batt - Ban Dream Zero;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
3946538681;fr;Category 9;14.00;0.00;100000;N;Sobe - Green Tea;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
3972794878;fr;Category 9;183.00;0.00;100000;N;Bag - Bread, White, Plain;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
397678185;fr;Category 7;107.00;0.00;100000;N;Silicone Paper 16.5x24;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
3980581454;fr;Category 0;306.00;0.00;100000;N;Pasta - Orzo, Dry;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
3986432310;fr;Category 6;406.00;0.00;100000;N;Island Oasis - Mango Daiquiri;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4008742026;fr;Category 6;151.00;0.00;100000;N;Sauce - Black Current, Dry Mix;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4010025395;fr;Category 9;242.00;0.00;100000;N;Soup - Campbells, Lentil;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4026045463;fr;Category 8;192.00;0.00;100000;N;Sauce - Fish 25 Ozf Bottle;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4029055184;fr;Category 6;1.00;0.00;100000;N;Pepsi - 600ml;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4035417092;fr;Category 3;445.00;0.00;100000;N;Container - Foam Dixie 12 Oz;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4041263425;fr;Category 8;57.00;0.00;100000;N;Cake - Pancake;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4046251662;fr;Category 7;124.00;0.00;100000;N;Doilies - 5, Paper;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4057910026;fr;Category 3;83.00;0.00;100000;N;Lamb - Whole Head Off;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4074645130;fr;Category 1;374.00;0.00;100000;N;Oil - Pumpkinseed;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4082399011;fr;Category 4;414.00;0.00;100000;N;Pumpkin;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4104882593;fr;Category 7;357.00;0.00;100000;N;Roe - Lump Fish, Black;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4113157308;fr;Category 6;461.00;0.00;100000;N;Bread - Dark Rye;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4132109089;fr;Category 5;180.00;0.00;100000;N;Foam Tray S2;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
41384504;fr;Category 3;305.00;0.00;100000;N;Pork - Side Ribs;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4143833387;fr;Category 1;478.00;0.00;100000;N;Towel - Roll White;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4152231602;fr;Category 6;194.00;0.00;100000;N;Wine - Zinfandel California 2002;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4152855150;fr;Category 7;44.00;0.00;100000;N;Liqueur Banana, Ramazzotti;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4161833679;fr;Category 5;271.00;0.00;100000;N;Lamb - Whole Head Off;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4226656016;fr;Category 7;25.00;0.00;100000;N;Pectin;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4232701729;fr;Category 6;416.00;0.00;100000;N;Energy Drink - Redbull 355ml;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4234413879;fr;Category 4;435.00;0.00;100000;N;Oil - Truffle, White;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4256361936;fr;Category 6;45.00;0.00;100000;N;Squeeze Bottle;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4257621389;fr;Category 8;183.00;0.00;100000;N;Soup - Campbells Bean Medley;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4265986722;fr;Category 1;8.00;0.00;100000;N;Island Oasis - Strawberry;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
427060443;fr;Category 2;31.00;0.00;100000;N;Creme De Banane - Marie;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4291692765;fr;Category 8;205.00;0.00;100000;N;Tea - Honey Green Tea;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4285377470;fr;Category 4;34.00;0.00;100000;N;Otomegusa Dashi Konbu;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4292210500;fr;Category 1;352.00;0.00;100000;N;Bread - Roll, Whole Wheat;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4292317925;fr;Category 0;332.00;0.00;100000;N;Fudge - Cream Fudge;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4299379454;fr;Category 9;466.00;0.00;100000;N;Wine - Casillero Deldiablo;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4312196370;fr;Category 0;181.00;0.00;100000;N;Vodka - Moskovskaya;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4321733057;fr;Category 7;246.00;0.00;100000;N;Towel Dispenser;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4323333285;fr;Category 8;90.00;0.00;100000;N;Arizona - Green Tea;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4328355198;fr;Category 1;464.00;0.00;100000;N;Chevere Logs;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4334442560;fr;Category 0;80.00;0.00;100000;N;Bacon Strip Precooked;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4349270922;fr;Category 8;378.00;0.00;100000;N;Vinegar - Balsamic;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
433935154;fr;Category 6;44.00;0.00;100000;N;Cardamon Seed / Pod;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4349494839;fr;Category 8;483.00;0.00;100000;N;Longos - Chicken Wings;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
435026453;fr;Category 7;66.00;0.00;100000;N;Pork - Tenderloin, Fresh;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4364192422;fr;Category 7;251.00;0.00;100000;N;Tuna - Salad Premix;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4388682624;fr;Category 1;181.00;0.00;100000;N;Muffin Mix - Lemon Cranberry;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4396369832;fr;Category 5;473.00;0.00;100000;N;Mix Pina Colada;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4401452445;fr;Category 4;438.00;0.00;100000;N;Plums - Red;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
440815274;fr;Category 7;4.00;0.00;100000;N;Veal - Brisket, Provimi, Bone - In;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
441662463;fr;Category 8;471.00;0.00;100000;N;Nacho Chips;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4420141808;fr;Category 5;466.00;0.00;100000;N;Pastry - Plain Baked Croissant;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4423330342;fr;Category 0;37.00;0.00;100000;N;Crackers - Soda / Saltins;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4426296935;fr;Category 5;448.00;0.00;100000;N;Tart Shells - Savory, 3;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4439496695;fr;Category 5;486.00;0.00;100000;N;Wine - Cotes Du Rhone;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4442423571;fr;Category 0;57.00;0.00;100000;N;Oil - Food, Lacquer Spray;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4450688872;fr;Category 2;102.00;0.00;100000;N;Juice - Ocean Spray Cranberry;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4458447181;fr;Category 5;151.00;0.00;100000;N;Cheese - Fontina;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4469450049;fr;Category 9;2.00;0.00;100000;N;Flour - Whole Wheat;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4474711629;fr;Category 2;122.00;0.00;100000;N;Compound - Passion Fruit;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4488065481;fr;Category 7;459.00;0.00;100000;N;Banana - Leaves;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4496952254;fr;Category 4;473.00;0.00;100000;N;Shiro Miso;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4501345195;fr;Category 5;94.00;0.00;100000;N;Turkey - Ground. Lean;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4512837388;fr;Category 2;74.00;0.00;100000;N;Buffalo - Striploin;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
451499468;fr;Category 5;477.00;0.00;100000;N;Monkfish - Fresh;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4517146928;fr;Category 5;443.00;0.00;100000;N;Crab - Meat;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4520309115;fr;Category 6;89.00;0.00;100000;N;Alize Sunset;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4557234380;fr;Category 7;133.00;0.00;100000;N;Eggwhite Frozen;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4559997489;fr;Category 2;447.00;0.00;100000;N;Mace;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4583478208;fr;Category 2;63.00;0.00;100000;N;Wine - Magnotta, Merlot Sr Vqa;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4583618344;fr;Category 9;180.00;0.00;100000;N;Bread - Corn Muffaleta Onion;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
458614165;fr;Category 4;467.00;0.00;100000;N;Wine - Ice Wine;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4596817669;fr;Category 9;119.00;0.00;100000;N;Veal - Slab Bacon;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4597621385;fr;Category 8;127.00;0.00;100000;N;Cheese - Ermite Bleu;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4619697052;fr;Category 6;475.00;0.00;100000;N;Cup Translucent 9 Oz;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4623746372;fr;Category 7;12.00;0.00;100000;N;Olives - Black, Pitted;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4629373926;fr;Category 6;42.00;0.00;100000;N;Vanilla Beans;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4633876643;fr;Category 3;5.00;0.00;100000;N;Remy Red Berry Infusion;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4652283911;fr;Category 6;197.00;0.00;100000;N;Marjoram - Dried, Rubbed;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4655068353;fr;Category 4;324.00;0.00;100000;N;Chinese Foods - Chicken Wing;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4663510590;fr;Category 3;229.00;0.00;100000;N;Lettuce - Escarole;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4655210192;fr;Category 2;61.00;0.00;100000;N;Mushroom Morel Fresh;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4673824849;fr;Category 1;480.00;0.00;100000;N;Tea - Lemon Scented;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4679836261;fr;Category 5;329.00;0.00;100000;N;Cloves - Whole;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4682807536;fr;Category 8;416.00;0.00;100000;N;Corn - On The Cob;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4707194931;fr;Category 9;291.00;0.00;100000;N;Whmis - Spray Bottle Trigger;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4715595761;fr;Category 8;469.00;0.00;100000;N;Bread - Raisin Walnut Pull;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4735629483;fr;Category 0;244.00;0.00;100000;N;Nantucket - 518ml;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
