Product code;Product name;Quantity;Price;Divisions included;Divisions excluded;Language;Category;Taxes;Status;Image URL
2082737910;Pork Casing;100000;49;UK;IT|BE;fr;Category 2;TVA 20%;A;http://dummyimage.com/526x796.png/5fa2dd/ffffff
9886797793;Liners - Banana, Paper;100000;229;FR-75;IT|BE;fr;Category 8;TVA 20%;A;http://dummyimage.com/571x727.bmp/ff4444/ffffff
0274826886;Nantucket - Orange Mango Cktl;100000;205;FR-01|FR-69;FR-75;fr;Category 2;TVA 20%;A;http://dummyimage.com/622x692.png/ff4444/ffffff
8418927923;Ostrich - Prime Cut;100000;360;FR-75;FR-01|FR-69;fr;Category 9;TVA 20%;A;http://dummyimage.com/705x423.jpg/dddddd/000000
7780207840;Tomato Puree;100000;378;FR-01|FR-69;INVALID;fr;Category 0;TVA 20%;A;http://dummyimage.com/524x425.png/5fa2dd/ffffff
0344504020;Trout - Smoked;100000;92;FR-75;UK;fr;Category 8;TVA 20%;A;http://dummyimage.com/694x627.bmp/ff4444/ffffff
2469216568;Evaporated Milk - Skim;100000;171;FR-75;FR-01|FR-69;fr;Category 2;TVA 20%;A;http://dummyimage.com/729x476.bmp/dddddd/000000
0041394654;Puree - Pear;100000;281;FR-ARA|FR-IDF;INVALID;fr;Category 8;TVA 20%;A;http://dummyimage.com/604x451.jpg/cc0000/ffffff
2575878747;Beer - True North Lager;100000;106;FR-01|FR-69;IT|BE;fr;Category 1;TVA 20%;A;http://dummyimage.com/440x468.jpg/dddddd/000000
6602353776;Sword Pick Asst;100000;313;FR-75;IT|BE;fr;Category 3;TVA 20%;A;http://dummyimage.com/531x438.jpg/ff4444/ffffff
9531494715;Pasta - Linguini, Dry;100000;393;UK;INVALID;fr;Category 0;TVA 20%;A;http://dummyimage.com/646x493.jpg/dddddd/000000
5633433122;Buffalo - Tenderloin;100000;237;INVALID;IT|BE;fr;Category 4;TVA 20%;A;http://dummyimage.com/560x654.bmp/dddddd/000000
8666218058;Cheese - Taleggio D.o.p.;100000;23;IT|BE;FR-01|FR-69;fr;Category 1;TVA 20%;A;http://dummyimage.com/413x425.png/cc0000/ffffff
2012446773;Veal - Leg;100000;242;INVALID;INVALID;fr;Category 5;TVA 20%;A;http://dummyimage.com/528x708.jpg/dddddd/000000
9336613069;Soup - Knorr, Classic Can. Chili;100000;217;FR-75;INVALID;fr;Category 6;TVA 20%;A;http://dummyimage.com/711x611.bmp/dddddd/000000
3036926589;Mackerel Whole Fresh;100000;343;IT|BE;FR-ARA|FR-IDF;fr;Category 0;TVA 20%;A;http://dummyimage.com/582x778.png/ff4444/ffffff
0117690395;Southern Comfort;100000;58;UK;IT|BE;fr;Category 4;TVA 20%;A;http://dummyimage.com/792x666.bmp/cc0000/ffffff
4292973143;Glucose;100000;319;UK;UK;fr;Category 2;TVA 20%;A;http://dummyimage.com/462x731.jpg/ff4444/ffffff
4468673475;Cream - 18%;100000;354;INVALID;IT|BE;fr;Category 4;TVA 20%;A;http://dummyimage.com/510x555.bmp/cc0000/ffffff
7848514814;Wine - Ruffino Chianti Classico;100000;151;UK;INVALID;fr;Category 5;TVA 20%;A;http://dummyimage.com/763x659.jpg/cc0000/ffffff
2006695817;Sparkling Wine - Rose, Freixenet;100000;32;IT|BE;INVALID;fr;Category 5;TVA 20%;A;http://dummyimage.com/413x647.jpg/dddddd/000000
6421211526;Water - Perrier;100000;302;INVALID;IT|BE;fr;Category 6;TVA 20%;A;http://dummyimage.com/675x742.jpg/ff4444/ffffff
5345158548;Puree - Mocha;100000;253;FR-ARA|FR-IDF;FR-75;fr;Category 1;TVA 20%;A;http://dummyimage.com/767x567.jpg/dddddd/000000
3977491759;Compound - Raspberry;100000;158;INVALID;INVALID;fr;Category 8;TVA 20%;A;http://dummyimage.com/490x758.bmp/5fa2dd/ffffff
9551756836;Vodka - Hot, Lnferno;100000;337;IT|BE;FR-01|FR-69;fr;Category 4;TVA 20%;A;http://dummyimage.com/528x475.bmp/cc0000/ffffff
0638697922;Appetizer - Smoked Salmon / Dill;100000;259;INVALID;INVALID;fr;Category 4;TVA 20%;A;http://dummyimage.com/698x713.png/cc0000/ffffff
7583658954;Tomatoes Tear Drop Yellow;100000;11;UK;FR-01|FR-69;fr;Category 1;TVA 20%;A;http://dummyimage.com/569x659.png/dddddd/000000
2162864642;Bamboo Shoots - Sliced;100000;287;FR-01|FR-69;IT|BE;fr;Category 5;TVA 20%;A;http://dummyimage.com/532x560.jpg/5fa2dd/ffffff
5994688612;Ham - Smoked, Bone - In;100000;196;FR-ARA|FR-IDF;FR-ARA|FR-IDF;fr;Category 0;TVA 20%;A;http://dummyimage.com/521x523.jpg/ff4444/ffffff
6284895761;Rabbit - Frozen;100000;69;UK;FR-01|FR-69;fr;Category 5;TVA 20%;A;http://dummyimage.com/744x584.png/ff4444/ffffff
2920958190;Longos - Lasagna Veg;100000;48;INVALID;FR-75;fr;Category 3;TVA 20%;A;http://dummyimage.com/487x620.bmp/ff4444/ffffff
5132763277;Squash - Acorn;100000;345;IT|BE;FR-01|FR-69;fr;Category 3;TVA 20%;A;http://dummyimage.com/523x613.png/dddddd/000000
6073919289;Scampi Tail;100000;287;FR-01|FR-69;FR-75;fr;Category 6;TVA 20%;A;http://dummyimage.com/465x515.png/ff4444/ffffff
8485557086;Soup - Campbells Tomato Ravioli;100000;233;UK;FR-01|FR-69;fr;Category 6;TVA 20%;A;http://dummyimage.com/762x439.png/5fa2dd/ffffff
7172088210;Turkey - Ground. Lean;100000;115;FR-75;FR-75;fr;Category 3;TVA 20%;A;http://dummyimage.com/760x737.bmp/ff4444/ffffff
4750275007;Rabbit - Whole;100000;6;FR-ARA|FR-IDF;FR-75;fr;Category 9;TVA 20%;A;http://dummyimage.com/473x738.png/cc0000/ffffff
3558687955;Wine - Pinot Noir Mondavi Coastal;100000;314;INVALID;UK;fr;Category 1;TVA 20%;A;http://dummyimage.com/416x561.png/dddddd/000000
6155774361;Pumpkin;100000;201;FR-75;FR-01|FR-69;fr;Category 4;TVA 20%;A;http://dummyimage.com/422x629.png/ff4444/ffffff
3400525292;Wine - Pinot Noir Latour;100000;143;FR-01|FR-69;FR-01|FR-69;fr;Category 3;TVA 20%;A;http://dummyimage.com/410x544.png/5fa2dd/ffffff
4145870042;Bar - Sweet And Salty Chocolate;100000;351;FR-ARA|FR-IDF;INVALID;fr;Category 8;TVA 20%;A;http://dummyimage.com/653x620.jpg/ff4444/ffffff
8381728966;Creme De Menth - White;100000;247;FR-01|FR-69;INVALID;fr;Category 4;TVA 20%;A;http://dummyimage.com/542x500.bmp/dddddd/000000
1098751038;Beans - Fava Fresh;100000;136;FR-75;FR-01|FR-69;fr;Category 6;TVA 20%;A;http://dummyimage.com/516x757.jpg/cc0000/ffffff
8617300100;Bagel - 12 Grain Preslice;100000;5;FR-01|FR-69;UK;fr;Category 0;TVA 20%;A;http://dummyimage.com/511x565.bmp/dddddd/000000
7546255808;Lettuce - Baby Salad Greens;100000;269;FR-01|FR-69;FR-75;fr;Category 7;TVA 20%;A;http://dummyimage.com/620x423.bmp/5fa2dd/ffffff
8912906949;Beans - Yellow;100000;38;UK;FR-75;fr;Category 1;TVA 20%;A;http://dummyimage.com/492x642.png/5fa2dd/ffffff
2949187689;Pepsi, 355 Ml;100000;125;FR-01|FR-69;IT|BE;fr;Category 3;TVA 20%;A;http://dummyimage.com/537x768.png/dddddd/000000
0865187533;Pomello;100000;346;UK;INVALID;fr;Category 5;TVA 20%;A;http://dummyimage.com/625x781.jpg/ff4444/ffffff
1737640826;Yukon Jack;100000;274;FR-ARA|FR-IDF;FR-75;fr;Category 7;TVA 20%;A;http://dummyimage.com/454x495.png/5fa2dd/ffffff
6338723387;Potatoes - Yukon Gold 5 Oz;100000;230;IT|BE;FR-01|FR-69;fr;Category 5;TVA 20%;A;http://dummyimage.com/567x429.png/ff4444/ffffff
6393071637;Wine - Chianti Classico Riserva;100000;79;FR-75;INVALID;fr;Category 0;TVA 20%;A;http://dummyimage.com/481x618.jpg/ff4444/ffffff
0716569203;Tea - Vanilla Chai;100000;17;UK;FR-75;fr;Category 8;TVA 20%;A;http://dummyimage.com/793x622.bmp/cc0000/ffffff
2366305044;Gatorade - Fruit Punch;100000;310;UK;IT|BE;fr;Category 2;TVA 20%;A;http://dummyimage.com/737x547.bmp/cc0000/ffffff
7735565269;Limes;100000;62;UK;FR-75;fr;Category 7;TVA 20%;A;http://dummyimage.com/418x517.bmp/cc0000/ffffff
6656395013;7up Diet, 355 Ml;100000;120;IT|BE;INVALID;fr;Category 4;TVA 20%;A;http://dummyimage.com/402x720.jpg/cc0000/ffffff
7328788349;Pheasants - Whole;100000;319;FR-01|FR-69;INVALID;fr;Category 5;TVA 20%;A;http://dummyimage.com/755x454.bmp/5fa2dd/ffffff
3173717469;Beans - Kidney, Canned;100000;141;UK;IT|BE;fr;Category 8;TVA 20%;A;http://dummyimage.com/632x662.jpg/5fa2dd/ffffff
1432668588;Apples - Spartan;100000;369;UK;IT|BE;fr;Category 8;TVA 20%;A;http://dummyimage.com/760x440.bmp/cc0000/ffffff
2286278486;Shrimp - Baby, Cold Water;100000;170;FR-01|FR-69;INVALID;fr;Category 7;TVA 20%;A;http://dummyimage.com/533x421.png/cc0000/ffffff
0353577485;Veal - Inside Round / Top, Lean;100000;385;FR-75;IT|BE;fr;Category 8;TVA 20%;A;http://dummyimage.com/622x404.jpg/dddddd/000000
2820296587;Macaroons - Two Bite Choc;100000;392;FR-75;FR-01|FR-69;fr;Category 1;TVA 20%;A;http://dummyimage.com/503x590.bmp/5fa2dd/ffffff
7282338066;Ecolab Digiclean Mild Fm;100000;312;INVALID;FR-75;fr;Category 3;TVA 20%;A;http://dummyimage.com/799x408.bmp/5fa2dd/ffffff
7536357475;Roe - White Fish;100000;280;UK;FR-ARA|FR-IDF;fr;Category 8;TVA 20%;A;http://dummyimage.com/548x568.bmp/cc0000/ffffff
6153238461;Oxtail - Cut;100000;341;FR-ARA|FR-IDF;INVALID;fr;Category 2;TVA 20%;A;http://dummyimage.com/650x508.png/5fa2dd/ffffff
2219459388;Quinoa;100000;244;FR-ARA|FR-IDF;IT|BE;fr;Category 4;TVA 20%;A;http://dummyimage.com/578x793.jpg/ff4444/ffffff
7522784283;Wine - Trimbach Pinot Blanc;100000;37;INVALID;UK;fr;Category 9;TVA 20%;A;http://dummyimage.com/586x713.png/dddddd/000000
3680353619;Sour Puss Raspberry;100000;317;FR-ARA|FR-IDF;INVALID;fr;Category 7;TVA 20%;A;http://dummyimage.com/434x579.png/dddddd/000000
5412762250;Truffle Cups - Brown;100000;365;FR-ARA|FR-IDF;IT|BE;fr;Category 4;TVA 20%;A;http://dummyimage.com/438x685.png/5fa2dd/ffffff
0140408137;Cup - 3.5oz, Foam;100000;292;FR-01|FR-69;FR-ARA|FR-IDF;fr;Category 8;TVA 20%;A;http://dummyimage.com/502x401.jpg/cc0000/ffffff
6092819063;Sage - Fresh;100000;172;FR-75;IT|BE;fr;Category 3;TVA 20%;A;http://dummyimage.com/712x776.png/5fa2dd/ffffff
2836330007;Squash - Acorn;100000;400;FR-75;INVALID;fr;Category 0;TVA 20%;A;http://dummyimage.com/800x767.png/ff4444/ffffff
7585547838;Cup - Translucent 7 Oz Clear;100000;197;FR-ARA|FR-IDF;INVALID;fr;Category 6;TVA 20%;A;http://dummyimage.com/499x778.bmp/ff4444/ffffff
4973148454;Pimento - Canned;100000;56;FR-ARA|FR-IDF;FR-ARA|FR-IDF;fr;Category 3;TVA 20%;A;http://dummyimage.com/746x503.jpg/cc0000/ffffff
0435971198;Rabbit - Saddles;100000;125;IT|BE;IT|BE;fr;Category 7;TVA 20%;A;http://dummyimage.com/407x663.png/cc0000/ffffff
1777531631;Soup - Campbells, Lentil;100000;306;INVALID;IT|BE;fr;Category 7;TVA 20%;A;http://dummyimage.com/446x469.png/ff4444/ffffff
8941898096;Milk - Chocolate 250 Ml;100000;177;FR-ARA|FR-IDF;FR-ARA|FR-IDF;fr;Category 0;TVA 20%;A;http://dummyimage.com/528x605.bmp/5fa2dd/ffffff
6414736803;Beef Dry Aged Tenderloin Aaa;100000;184;FR-75;INVALID;fr;Category 9;TVA 20%;A;http://dummyimage.com/435x769.png/cc0000/ffffff
0479336973;Ice Cream - Chocolate;100000;156;FR-75;INVALID;fr;Category 3;TVA 20%;A;http://dummyimage.com/628x424.bmp/cc0000/ffffff
2458311474;Tea - Honey Green Tea;100000;336;FR-ARA|FR-IDF;UK;fr;Category 8;TVA 20%;A;http://dummyimage.com/589x425.jpg/dddddd/000000
8727037006;Pepper - Chipotle, Canned;100000;325;INVALID;IT|BE;fr;Category 0;TVA 20%;A;http://dummyimage.com/760x445.bmp/cc0000/ffffff
1146786413;Sauce - Gravy, Au Jus, Mix;100000;328;INVALID;FR-01|FR-69;fr;Category 5;TVA 20%;A;http://dummyimage.com/762x456.jpg/5fa2dd/ffffff
2490592547;Chips - Doritos;100000;126;UK;FR-75;fr;Category 7;TVA 20%;A;http://dummyimage.com/503x664.png/5fa2dd/ffffff
6162479132;Whmis - Spray Bottle Trigger;100000;122;FR-01|FR-69;IT|BE;fr;Category 1;TVA 20%;A;http://dummyimage.com/799x732.png/ff4444/ffffff
4185010120;Vaccum Bag - 14x20;100000;62;UK;IT|BE;fr;Category 2;TVA 20%;A;http://dummyimage.com/788x781.bmp/cc0000/ffffff
6656695462;Wine - White Cab Sauv.on;100000;210;INVALID;FR-01|FR-69;fr;Category 9;TVA 20%;A;http://dummyimage.com/640x706.png/dddddd/000000
2976270940;Filling - Mince Meat;100000;378;UK;IT|BE;fr;Category 3;TVA 20%;A;http://dummyimage.com/768x519.bmp/ff4444/ffffff
5302554781;Crab - Meat;100000;386;FR-75;INVALID;fr;Category 7;TVA 20%;A;http://dummyimage.com/772x582.jpg/ff4444/ffffff
2072742535;Chicken - Breast, 5 - 7 Oz;100000;223;FR-75;FR-75;fr;Category 2;TVA 20%;A;http://dummyimage.com/715x445.png/dddddd/000000
0654016030;Table Cloth 54x72 Colour;100000;122;FR-ARA|FR-IDF;INVALID;fr;Category 5;TVA 20%;A;http://dummyimage.com/699x585.bmp/ff4444/ffffff
0263017379;Campari;100000;349;UK;FR-01|FR-69;fr;Category 9;TVA 20%;A;http://dummyimage.com/723x414.jpg/5fa2dd/ffffff
4866636570;Molasses - Fancy;100000;235;FR-01|FR-69;FR-75;fr;Category 2;TVA 20%;A;http://dummyimage.com/644x767.png/ff4444/ffffff
6300984769;Sweet Pea Sprouts;100000;241;IT|BE;FR-ARA|FR-IDF;fr;Category 4;TVA 20%;A;http://dummyimage.com/658x412.png/5fa2dd/ffffff
4884023134;Sponge Cake Mix - Vanilla;100000;296;IT|BE;IT|BE;fr;Category 8;TVA 20%;A;http://dummyimage.com/543x631.bmp/dddddd/000000
6439424415;Wine - White, Riesling, Semi - Dry;100000;152;FR-ARA|FR-IDF;FR-01|FR-69;fr;Category 5;TVA 20%;A;http://dummyimage.com/777x437.bmp/cc0000/ffffff
3734902559;Nantucket - Orange Mango Cktl;100000;387;FR-75;FR-75;fr;Category 2;TVA 20%;A;http://dummyimage.com/623x728.jpg/ff4444/ffffff
2050537508;Dr. Pepper - 355ml;100000;105;FR-75;IT|BE;fr;Category 6;TVA 20%;A;http://dummyimage.com/563x409.png/ff4444/ffffff
8155008822;Pie Shell - 9;100000;312;INVALID;FR-ARA|FR-IDF;fr;Category 0;TVA 20%;A;http://dummyimage.com/546x708.jpg/dddddd/000000
3632379782;Ecolab - Medallion;100000;214;FR-01|FR-69;FR-75;fr;Category 3;TVA 20%;A;http://dummyimage.com/795x529.jpg/5fa2dd/ffffff
6859420242;Chilli Paste, Hot Sambal Oelek;100000;25;INVALID;FR-ARA|FR-IDF;fr;Category 6;TVA 20%;A;http://dummyimage.com/774x696.jpg/cc0000/ffffff
5906945810;Anchovy Fillets;100000;223;UK;FR-75;fr;Category 7;TVA 20%;A;http://dummyimage.com/637x596.bmp/cc0000/ffffff
0238262505;Sea Urchin;100000;387;FR-01|FR-69;FR-75;fr;Category 0;TVA 20%;A;http://dummyimage.com/671x704.png/dddddd/000000
8542867039;Water - Spring Water, 355 Ml;100000;385;FR-ARA|FR-IDF;INVALID;fr;Category 5;TVA 20%;A;http://dummyimage.com/788x570.jpg/dddddd/000000
1753401404;Cinnamon Rolls;100000;181;FR-01|FR-69;UK;fr;Category 1;TVA 20%;A;http://dummyimage.com/508x690.jpg/cc0000/ffffff
3115697555;Tart Shells - Sweet, 4;100000;12;FR-ARA|FR-IDF;IT|BE;fr;Category 4;TVA 20%;A;http://dummyimage.com/441x503.jpg/dddddd/000000
3658674321;Beef - Rib Eye Aaa;100000;320;FR-75;FR-75;fr;Category 5;TVA 20%;A;http://dummyimage.com/604x581.png/5fa2dd/ffffff
9320120761;Jagermeister;100000;84;UK;INVALID;fr;Category 4;TVA 20%;A;http://dummyimage.com/752x681.jpg/ff4444/ffffff
4795188592;Cranberries - Fresh;100000;85;INVALID;FR-ARA|FR-IDF;fr;Category 0;TVA 20%;A;http://dummyimage.com/543x401.bmp/cc0000/ffffff
3137939208;Veal - Heart;100000;101;FR-01|FR-69;IT|BE;fr;Category 2;TVA 20%;A;http://dummyimage.com/595x756.jpg/cc0000/ffffff
4007380389;Pork - Bones;100000;250;INVALID;FR-01|FR-69;fr;Category 2;TVA 20%;A;http://dummyimage.com/539x769.png/cc0000/ffffff
1966464266;Tray - 12in Rnd Blk;100000;35;INVALID;INVALID;fr;Category 1;TVA 20%;A;http://dummyimage.com/710x651.jpg/cc0000/ffffff
8849537446;Wine - Prem Select Charddonany;100000;148;UK;UK;fr;Category 4;TVA 20%;A;http://dummyimage.com/502x782.jpg/cc0000/ffffff
8649808207;Wine - Vineland Estate Semi - Dry;100000;328;IT|BE;UK;fr;Category 4;TVA 20%;A;http://dummyimage.com/734x661.jpg/cc0000/ffffff
4846554292;Chef Hat 20cm;100000;199;IT|BE;UK;fr;Category 9;TVA 20%;A;http://dummyimage.com/671x582.jpg/ff4444/ffffff
3972324312;Pork - Loin, Bone - In;100000;360;FR-ARA|FR-IDF;IT|BE;fr;Category 0;TVA 20%;A;http://dummyimage.com/686x508.bmp/dddddd/000000
5730528079;Veal Inside - Provimi;100000;47;UK;IT|BE;fr;Category 7;TVA 20%;A;http://dummyimage.com/478x521.png/cc0000/ffffff
7694346544;Island Oasis - Ice Cream Mix;100000;104;FR-01|FR-69;FR-75;fr;Category 9;TVA 20%;A;http://dummyimage.com/676x589.png/cc0000/ffffff
0631344241;Cattail Hearts;100000;62;IT|BE;IT|BE;fr;Category 0;TVA 20%;A;http://dummyimage.com/654x443.jpg/5fa2dd/ffffff
0617467889;Syrup - Monin, Amaretta;100000;332;FR-01|FR-69;UK;fr;Category 4;TVA 20%;A;http://dummyimage.com/561x772.png/5fa2dd/ffffff
0338390051;Wine - George Duboeuf Rose;100000;266;UK;UK;fr;Category 6;TVA 20%;A;http://dummyimage.com/662x630.jpg/ff4444/ffffff
2227211067;Versatainer Nc - 888;100000;81;IT|BE;UK;fr;Category 0;TVA 20%;A;http://dummyimage.com/633x630.png/dddddd/000000
5292121778;Tomatoes Tear Drop;100000;354;FR-75;FR-ARA|FR-IDF;fr;Category 7;TVA 20%;A;http://dummyimage.com/612x695.jpg/ff4444/ffffff
7448818471;Shiro Miso;100000;196;FR-ARA|FR-IDF;FR-75;fr;Category 6;TVA 20%;A;http://dummyimage.com/494x619.bmp/cc0000/ffffff
2980607439;Pate - Peppercorn;100000;202;FR-ARA|FR-IDF;UK;fr;Category 5;TVA 20%;A;http://dummyimage.com/660x486.jpg/5fa2dd/ffffff
9268021481;Chip - Potato Dill Pickle;100000;87;FR-01|FR-69;UK;fr;Category 6;TVA 20%;A;http://dummyimage.com/684x700.jpg/dddddd/000000
3916850191;Durian Fruit;100000;163;FR-01|FR-69;FR-01|FR-69;fr;Category 8;TVA 20%;A;http://dummyimage.com/774x768.png/ff4444/ffffff
0706335226;Wine - Tribal Sauvignon;100000;11;IT|BE;FR-ARA|FR-IDF;fr;Category 9;TVA 20%;A;http://dummyimage.com/478x674.png/dddddd/000000
2072341322;Bouillion - Fish;100000;20;UK;IT|BE;fr;Category 7;TVA 20%;A;http://dummyimage.com/428x697.jpg/dddddd/000000
9012071595;Cheese - Brick With Onion;100000;78;UK;IT|BE;fr;Category 2;TVA 20%;A;http://dummyimage.com/665x580.jpg/5fa2dd/ffffff
4197264532;Wine - Carmenere Casillero Del;100000;94;FR-01|FR-69;INVALID;fr;Category 2;TVA 20%;A;http://dummyimage.com/590x545.bmp/5fa2dd/ffffff
6727379560;Rum - Coconut, Malibu;100000;7;FR-01|FR-69;FR-ARA|FR-IDF;fr;Category 1;TVA 20%;A;http://dummyimage.com/500x755.bmp/dddddd/000000
3203289820;Cookies - Englishbay Oatmeal;100000;113;FR-75;UK;fr;Category 1;TVA 20%;A;http://dummyimage.com/504x476.png/cc0000/ffffff
1729605673;Syrup - Monin - Blue Curacao;100000;88;INVALID;UK;fr;Category 7;TVA 20%;A;http://dummyimage.com/717x642.jpg/ff4444/ffffff
2065840062;Filter - Coffee;100000;93;INVALID;UK;fr;Category 3;TVA 20%;A;http://dummyimage.com/542x787.bmp/cc0000/ffffff
7487885237;Cake Circle, Paprus;100000;247;INVALID;FR-01|FR-69;fr;Category 9;TVA 20%;A;http://dummyimage.com/462x742.bmp/dddddd/000000
7278143724;Peppercorns - Green;100000;98;UK;FR-ARA|FR-IDF;fr;Category 9;TVA 20%;A;http://dummyimage.com/671x592.jpg/5fa2dd/ffffff
1910396073;Pasta - Spaghetti, Dry;100000;331;FR-ARA|FR-IDF;INVALID;fr;Category 8;TVA 20%;A;http://dummyimage.com/567x544.jpg/5fa2dd/ffffff
5637780321;Wine - White, Lindemans Bin 95;100000;380;FR-75;INVALID;fr;Category 3;TVA 20%;A;http://dummyimage.com/481x408.png/ff4444/ffffff
4625412487;Tuna - Bluefin;100000;217;UK;IT|BE;fr;Category 0;TVA 20%;A;http://dummyimage.com/799x449.png/dddddd/000000
9024948649;Black Currants;100000;208;INVALID;IT|BE;fr;Category 5;TVA 20%;A;http://dummyimage.com/491x498.png/5fa2dd/ffffff
1467479581;Spoon - Soup, Plastic;100000;335;FR-01|FR-69;FR-75;fr;Category 6;TVA 20%;A;http://dummyimage.com/401x610.png/5fa2dd/ffffff
9637782451;Cabbage - Savoy;100000;121;FR-ARA|FR-IDF;INVALID;fr;Category 1;TVA 20%;A;http://dummyimage.com/457x771.png/5fa2dd/ffffff
9445763201;Beer - Alexander Kieths, Pale Ale;100000;260;FR-75;FR-75;fr;Category 8;TVA 20%;A;http://dummyimage.com/464x400.bmp/5fa2dd/ffffff
2931461210;Shrimp - Black Tiger 13/15;100000;31;FR-01|FR-69;INVALID;fr;Category 6;TVA 20%;A;http://dummyimage.com/521x541.bmp/5fa2dd/ffffff
0513965596;Crab - Blue, Frozen;100000;289;FR-ARA|FR-IDF;FR-01|FR-69;fr;Category 3;TVA 20%;A;http://dummyimage.com/732x575.jpg/dddddd/000000
9487648296;Zucchini - Mini, Green;100000;131;UK;FR-01|FR-69;fr;Category 5;TVA 20%;A;http://dummyimage.com/695x543.bmp/5fa2dd/ffffff
8761481422;Soup - Campbells, Classic Chix;100000;151;FR-01|FR-69;IT|BE;fr;Category 4;TVA 20%;A;http://dummyimage.com/729x409.bmp/5fa2dd/ffffff
7313561242;Tuna - Sushi Grade;100000;281;INVALID;FR-75;fr;Category 4;TVA 20%;A;http://dummyimage.com/570x430.bmp/5fa2dd/ffffff
3570453166;Pail For Lid 1537;100000;141;UK;FR-01|FR-69;fr;Category 3;TVA 20%;A;http://dummyimage.com/529x690.bmp/5fa2dd/ffffff
1473129812;Bagelers - Cinn / Brown;100000;372;FR-01|FR-69;FR-01|FR-69;fr;Category 7;TVA 20%;A;http://dummyimage.com/751x532.png/cc0000/ffffff
9809744132;Tea - Grapefruit Green Tea;100000;296;FR-01|FR-69;FR-ARA|FR-IDF;fr;Category 7;TVA 20%;A;http://dummyimage.com/551x601.jpg/ff4444/ffffff
6800423664;Water Chestnut - Canned;100000;323;FR-75;FR-ARA|FR-IDF;fr;Category 0;TVA 20%;A;http://dummyimage.com/538x547.png/dddddd/000000
2099241438;Pail With Metal Handle 16l White;100000;222;IT|BE;INVALID;fr;Category 9;TVA 20%;A;http://dummyimage.com/650x498.bmp/cc0000/ffffff
3928778780;Lamb - Ground;100000;303;INVALID;INVALID;fr;Category 4;TVA 20%;A;http://dummyimage.com/419x476.bmp/cc0000/ffffff
2028824972;Apple - Custard;100000;29;UK;IT|BE;fr;Category 4;TVA 20%;A;http://dummyimage.com/790x688.png/cc0000/ffffff
1865314501;Eggplant - Baby;100000;29;IT|BE;IT|BE;fr;Category 9;TVA 20%;A;http://dummyimage.com/716x688.jpg/dddddd/000000
9105935404;Dooleys Toffee;100000;363;INVALID;IT|BE;fr;Category 8;TVA 20%;A;http://dummyimage.com/799x633.bmp/cc0000/ffffff
4975437238;Water - Spring Water, 355 Ml;100000;37;IT|BE;FR-ARA|FR-IDF;fr;Category 6;TVA 20%;A;http://dummyimage.com/631x651.jpg/5fa2dd/ffffff
3585524966;Lychee - Canned;100000;280;UK;FR-75;fr;Category 3;TVA 20%;A;http://dummyimage.com/472x609.png/dddddd/000000
1918349798;V8 Splash Strawberry Banana;100000;313;FR-75;FR-ARA|FR-IDF;fr;Category 3;TVA 20%;A;http://dummyimage.com/647x692.png/5fa2dd/ffffff
2998038459;Vanilla Beans;100000;132;FR-01|FR-69;FR-ARA|FR-IDF;fr;Category 3;TVA 20%;A;http://dummyimage.com/694x580.png/cc0000/ffffff
9326711364;Irish Cream - Butterscotch;100000;396;UK;FR-01|FR-69;fr;Category 8;TVA 20%;A;http://dummyimage.com/781x536.jpg/dddddd/000000
3620343890;Kiwano;100000;4;FR-ARA|FR-IDF;IT|BE;fr;Category 7;TVA 20%;A;http://dummyimage.com/435x430.bmp/5fa2dd/ffffff
7440641801;Towels - Paper / Kraft;100000;113;FR-75;UK;fr;Category 5;TVA 20%;A;http://dummyimage.com/734x515.jpg/ff4444/ffffff
1154646910;Gooseberry;100000;173;FR-75;UK;fr;Category 6;TVA 20%;A;http://dummyimage.com/498x413.png/cc0000/ffffff
7861210904;Scallops - U - 10;100000;76;FR-01|FR-69;FR-75;fr;Category 4;TVA 20%;A;http://dummyimage.com/554x734.bmp/5fa2dd/ffffff
9687784911;Crab Brie In Phyllo;100000;307;FR-75;FR-ARA|FR-IDF;fr;Category 6;TVA 20%;A;http://dummyimage.com/473x796.bmp/cc0000/ffffff
0262396031;Tuna - Bluefin;100000;171;UK;INVALID;fr;Category 9;TVA 20%;A;http://dummyimage.com/683x743.jpg/5fa2dd/ffffff
2625147540;Potatoes - Pei 10 Oz;100000;103;FR-ARA|FR-IDF;FR-01|FR-69;fr;Category 0;TVA 20%;A;http://dummyimage.com/418x653.jpg/5fa2dd/ffffff
0277230575;Shiratamako - Rice Flour;100000;118;INVALID;FR-01|FR-69;fr;Category 9;TVA 20%;A;http://dummyimage.com/453x604.bmp/5fa2dd/ffffff
4009510316;Doilies - 5, Paper;100000;98;FR-75;FR-01|FR-69;fr;Category 2;TVA 20%;A;http://dummyimage.com/412x407.png/5fa2dd/ffffff
3923802854;Rye Special Old;100000;225;FR-01|FR-69;FR-ARA|FR-IDF;fr;Category 1;TVA 20%;A;http://dummyimage.com/415x475.png/dddddd/000000
0383945855;Ham - Smoked, Bone - In;100000;130;UK;IT|BE;fr;Category 3;TVA 20%;A;http://dummyimage.com/654x438.jpg/dddddd/000000
6320487156;Corn - Mini;100000;241;INVALID;IT|BE;fr;Category 6;TVA 20%;A;http://dummyimage.com/768x465.jpg/cc0000/ffffff
